,destination,Origin,applied,accepted,Rejected,decisions,Year,Month,Value,deaths,last_month,two_months_ago,next_month,two_months_later
184,Germany,Afghanistan,574.0,72.0,230.0,720.0,2007.0,September,26.0,7017,23.0,26.0,33.0,42.0
185,Germany,Afghanistan,574.0,72.0,230.0,720.0,2007.0,October,33.0,7017,26.0,23.0,42.0,22.0
186,Germany,Afghanistan,574.0,72.0,230.0,720.0,2007.0,November,42.0,7017,33.0,26.0,22.0,44.0
187,Germany,Afghanistan,574.0,72.0,230.0,720.0,2007.0,December,22.0,7017,42.0,33.0,44.0,52.0
248,Germany,Afghanistan,831.0,82.0,67.0,398.0,2008.0,January,44.0,5945,22.0,42.0,52.0,23.0
249,Germany,Afghanistan,831.0,82.0,67.0,398.0,2008.0,February,52.0,5945,44.0,22.0,23.0,36.0
250,Germany,Afghanistan,831.0,82.0,67.0,398.0,2008.0,March,23.0,5945,52.0,44.0,36.0,31.0
251,Germany,Afghanistan,831.0,82.0,67.0,398.0,2008.0,April,36.0,5945,23.0,52.0,31.0,31.0
252,Germany,Afghanistan,831.0,82.0,67.0,398.0,2008.0,May,31.0,5945,36.0,23.0,31.0,37.0
253,Germany,Afghanistan,831.0,82.0,67.0,398.0,2008.0,June,31.0,5945,31.0,36.0,37.0,56.0
254,Germany,Afghanistan,831.0,82.0,67.0,398.0,2008.0,July,37.0,5945,31.0,31.0,56.0,88.0
255,Germany,Afghanistan,831.0,82.0,67.0,398.0,2008.0,August,56.0,5945,37.0,31.0,88.0,81.0
256,Germany,Afghanistan,831.0,82.0,67.0,398.0,2008.0,September,88.0,5945,56.0,37.0,81.0,76.0
257,Germany,Afghanistan,831.0,82.0,67.0,398.0,2008.0,October,81.0,5945,88.0,56.0,76.0,95.0
258,Germany,Afghanistan,831.0,82.0,67.0,398.0,2008.0,November,76.0,5945,81.0,88.0,95.0,243.0
259,Germany,Afghanistan,831.0,82.0,67.0,398.0,2008.0,December,95.0,5945,76.0,81.0,243.0,218.0
328,Germany,Afghanistan,3519.0,294.0,422.0,1624.0,2009.0,January,243.0,6831,95.0,76.0,218.0,174.0
329,Germany,Afghanistan,3519.0,294.0,422.0,1624.0,2009.0,February,218.0,6831,243.0,95.0,174.0,139.0
330,Germany,Afghanistan,3519.0,294.0,422.0,1624.0,2009.0,March,174.0,6831,218.0,243.0,139.0,146.0
331,Germany,Afghanistan,3519.0,294.0,422.0,1624.0,2009.0,April,139.0,6831,174.0,218.0,146.0,202.0
332,Germany,Afghanistan,3519.0,294.0,422.0,1624.0,2009.0,May,146.0,6831,139.0,174.0,202.0,326.0
333,Germany,Afghanistan,3519.0,294.0,422.0,1624.0,2009.0,June,202.0,6831,146.0,139.0,326.0,347.0
334,Germany,Afghanistan,3519.0,294.0,422.0,1624.0,2009.0,July,326.0,6831,202.0,146.0,347.0,430.0
335,Germany,Afghanistan,3519.0,294.0,422.0,1624.0,2009.0,August,347.0,6831,326.0,202.0,430.0,379.0
336,Germany,Afghanistan,3519.0,294.0,422.0,1624.0,2009.0,September,430.0,6831,347.0,326.0,379.0,419.0
337,Germany,Afghanistan,3519.0,294.0,422.0,1624.0,2009.0,October,379.0,6831,430.0,347.0,419.0,352.0
338,Germany,Afghanistan,3519.0,294.0,422.0,1624.0,2009.0,November,419.0,6831,379.0,430.0,352.0,490.0
339,Germany,Afghanistan,3519.0,294.0,422.0,1624.0,2009.0,December,352.0,6831,419.0,379.0,490.0,483.0
410,Germany,Afghanistan,6063.0,567.0,2382.0,5007.0,2010.0,January,490.0,7342,352.0,419.0,483.0,404.0
411,Germany,Afghanistan,6063.0,567.0,2382.0,5007.0,2010.0,February,483.0,7342,490.0,352.0,404.0,379.0
412,Germany,Afghanistan,6063.0,567.0,2382.0,5007.0,2010.0,March,404.0,7342,483.0,490.0,379.0,341.0
413,Germany,Afghanistan,6063.0,567.0,2382.0,5007.0,2010.0,April,379.0,7342,404.0,483.0,341.0,415.0
414,Germany,Afghanistan,6063.0,567.0,2382.0,5007.0,2010.0,May,341.0,7342,379.0,404.0,415.0,567.0
415,Germany,Afghanistan,6063.0,567.0,2382.0,5007.0,2010.0,June,415.0,7342,341.0,379.0,567.0,595.0
416,Germany,Afghanistan,6063.0,567.0,2382.0,5007.0,2010.0,July,567.0,7342,415.0,341.0,595.0,571.0
417,Germany,Afghanistan,6063.0,567.0,2382.0,5007.0,2010.0,August,595.0,7342,567.0,415.0,571.0,567.0
418,Germany,Afghanistan,6063.0,567.0,2382.0,5007.0,2010.0,September,571.0,7342,595.0,567.0,567.0,497.0
419,Germany,Afghanistan,6063.0,567.0,2382.0,5007.0,2010.0,October,567.0,7342,571.0,595.0,497.0,596.0
420,Germany,Afghanistan,6063.0,567.0,2382.0,5007.0,2010.0,November,497.0,7342,567.0,571.0,596.0,679.0
421,Germany,Afghanistan,6063.0,567.0,2382.0,5007.0,2010.0,December,596.0,7342,497.0,567.0,679.0,548.0
494,Germany,Afghanistan,7954.0,734.0,3837.0,6574.0,2011.0,January,679.0,10226,596.0,497.0,548.0,679.0
495,Germany,Afghanistan,7954.0,734.0,3837.0,6574.0,2011.0,February,548.0,10226,679.0,596.0,679.0,558.0
496,Germany,Afghanistan,7954.0,734.0,3837.0,6574.0,2011.0,March,679.0,10226,548.0,679.0,558.0,713.0
497,Germany,Afghanistan,7954.0,734.0,3837.0,6574.0,2011.0,April,558.0,10226,679.0,548.0,713.0,731.0
498,Germany,Afghanistan,7954.0,734.0,3837.0,6574.0,2011.0,May,713.0,10226,558.0,679.0,731.0,713.0
499,Germany,Afghanistan,7954.0,734.0,3837.0,6574.0,2011.0,June,731.0,10226,713.0,558.0,713.0,817.0
500,Germany,Afghanistan,7954.0,734.0,3837.0,6574.0,2011.0,July,713.0,10226,731.0,713.0,817.0,658.0
501,Germany,Afghanistan,7954.0,734.0,3837.0,6574.0,2011.0,August,817.0,10226,713.0,731.0,658.0,579.0
502,Germany,Afghanistan,7954.0,734.0,3837.0,6574.0,2011.0,September,658.0,10226,817.0,713.0,579.0,631.0
503,Germany,Afghanistan,7954.0,734.0,3837.0,6574.0,2011.0,October,579.0,10226,658.0,817.0,631.0,461.0
504,Germany,Afghanistan,7954.0,734.0,3837.0,6574.0,2011.0,November,631.0,10226,579.0,658.0,461.0,657.0
505,Germany,Afghanistan,7954.0,734.0,3837.0,6574.0,2011.0,December,461.0,10226,631.0,579.0,657.0,614.0
577,Germany,Afghanistan,7838.0,789.0,2274.0,4624.0,2012.0,January,657.0,7953,461.0,631.0,614.0,679.0
578,Germany,Afghanistan,7838.0,789.0,2274.0,4624.0,2012.0,February,614.0,7953,657.0,461.0,679.0,484.0
579,Germany,Afghanistan,7838.0,789.0,2274.0,4624.0,2012.0,March,679.0,7953,614.0,657.0,484.0,534.0
580,Germany,Afghanistan,7838.0,789.0,2274.0,4624.0,2012.0,April,484.0,7953,679.0,614.0,534.0,638.0
581,Germany,Afghanistan,7838.0,789.0,2274.0,4624.0,2012.0,May,534.0,7953,484.0,679.0,638.0,581.0
582,Germany,Afghanistan,7838.0,789.0,2274.0,4624.0,2012.0,June,638.0,7953,534.0,484.0,581.0,639.0
583,Germany,Afghanistan,7838.0,789.0,2274.0,4624.0,2012.0,July,581.0,7953,638.0,534.0,639.0,597.0
584,Germany,Afghanistan,7838.0,789.0,2274.0,4624.0,2012.0,August,639.0,7953,581.0,638.0,597.0,732.0
585,Germany,Afghanistan,7838.0,789.0,2274.0,4624.0,2012.0,September,597.0,7953,639.0,581.0,732.0,789.0
586,Germany,Afghanistan,7838.0,789.0,2274.0,4624.0,2012.0,October,732.0,7953,597.0,639.0,789.0,554.0
587,Germany,Afghanistan,7838.0,789.0,2274.0,4624.0,2012.0,November,789.0,7953,732.0,597.0,554.0,674.0
588,Germany,Afghanistan,7838.0,789.0,2274.0,4624.0,2012.0,December,554.0,7953,789.0,732.0,674.0,499.0
660,Germany,Afghanistan,8240.0,1289.0,2255.0,6126.0,2013.0,January,674.0,8086,554.0,789.0,499.0,487.0
661,Germany,Afghanistan,8240.0,1289.0,2255.0,6126.0,2013.0,February,499.0,8086,674.0,554.0,487.0,551.0
662,Germany,Afghanistan,8240.0,1289.0,2255.0,6126.0,2013.0,March,487.0,8086,499.0,674.0,551.0,542.0
663,Germany,Afghanistan,8240.0,1289.0,2255.0,6126.0,2013.0,April,551.0,8086,487.0,499.0,542.0,723.0
664,Germany,Afghanistan,8240.0,1289.0,2255.0,6126.0,2013.0,May,542.0,8086,551.0,487.0,723.0,782.0
665,Germany,Afghanistan,8240.0,1289.0,2255.0,6126.0,2013.0,June,723.0,8086,542.0,551.0,782.0,604.0
666,Germany,Afghanistan,8240.0,1289.0,2255.0,6126.0,2013.0,July,782.0,8086,723.0,542.0,604.0,733.0
667,Germany,Afghanistan,8240.0,1289.0,2255.0,6126.0,2013.0,August,604.0,8086,782.0,723.0,733.0,688.0
668,Germany,Afghanistan,8240.0,1289.0,2255.0,6126.0,2013.0,September,733.0,8086,604.0,782.0,688.0,811.0
669,Germany,Afghanistan,8240.0,1289.0,2255.0,6126.0,2013.0,October,688.0,8086,733.0,604.0,811.0,641.0
670,Germany,Afghanistan,8240.0,1289.0,2255.0,6126.0,2013.0,November,811.0,8086,688.0,733.0,641.0,981.0
671,Germany,Afghanistan,8240.0,1289.0,2255.0,6126.0,2013.0,December,641.0,8086,811.0,688.0,981.0,781.0
735,Germany,Afghanistan,9673.0,2026.0,1569.0,7287.0,2014.0,January,981.0,12346,641.0,811.0,781.0,675.0
736,Germany,Afghanistan,9673.0,2026.0,1569.0,7287.0,2014.0,February,781.0,12346,981.0,641.0,675.0,673.0
737,Germany,Afghanistan,9673.0,2026.0,1569.0,7287.0,2014.0,March,675.0,12346,781.0,981.0,673.0,523.0
738,Germany,Afghanistan,9673.0,2026.0,1569.0,7287.0,2014.0,April,673.0,12346,675.0,781.0,523.0,621.0
739,Germany,Afghanistan,9673.0,2026.0,1569.0,7287.0,2014.0,May,523.0,12346,673.0,675.0,621.0,752.0
740,Germany,Afghanistan,9673.0,2026.0,1569.0,7287.0,2014.0,June,621.0,12346,523.0,673.0,752.0,743.0
741,Germany,Afghanistan,9673.0,2026.0,1569.0,7287.0,2014.0,July,752.0,12346,621.0,523.0,743.0,922.0
742,Germany,Afghanistan,9673.0,2026.0,1569.0,7287.0,2014.0,August,743.0,12346,752.0,621.0,922.0,892.0
743,Germany,Afghanistan,9673.0,2026.0,1569.0,7287.0,2014.0,September,922.0,12346,743.0,752.0,892.0,762.0
744,Germany,Afghanistan,9673.0,2026.0,1569.0,7287.0,2014.0,October,892.0,12346,922.0,743.0,762.0,790.0
745,Germany,Afghanistan,9673.0,2026.0,1569.0,7287.0,2014.0,November,762.0,12346,892.0,922.0,790.0,1248.0
746,Germany,Afghanistan,9673.0,2026.0,1569.0,7287.0,2014.0,December,790.0,12346,762.0,892.0,1248.0,1070.0
808,Germany,Afghanistan,31902.0,1945.0,1114.0,8457.0,2015.0,January,1248.0,19209,790.0,762.0,1070.0,1016.0
809,Germany,Afghanistan,31902.0,1945.0,1114.0,8457.0,2015.0,February,1070.0,19209,1248.0,790.0,1016.0,1277.0
810,Germany,Afghanistan,31902.0,1945.0,1114.0,8457.0,2015.0,March,1016.0,19209,1070.0,1248.0,1277.0,1337.0
811,Germany,Afghanistan,31902.0,1945.0,1114.0,8457.0,2015.0,April,1277.0,19209,1016.0,1070.0,1337.0,2219.0
812,Germany,Afghanistan,31902.0,1945.0,1114.0,8457.0,2015.0,May,1337.0,19209,1277.0,1016.0,2219.0,2424.0
813,Germany,Afghanistan,31902.0,1945.0,1114.0,8457.0,2015.0,June,2219.0,19209,1337.0,1277.0,2424.0,2778.0
814,Germany,Afghanistan,31902.0,1945.0,1114.0,8457.0,2015.0,July,2424.0,19209,2219.0,1337.0,2778.0,3429.0
815,Germany,Afghanistan,31902.0,1945.0,1114.0,8457.0,2015.0,August,2778.0,19209,2424.0,2219.0,3429.0,5044.0
816,Germany,Afghanistan,31902.0,1945.0,1114.0,8457.0,2015.0,September,3429.0,19209,2778.0,2424.0,5044.0,5336.0
817,Germany,Afghanistan,31902.0,1945.0,1114.0,8457.0,2015.0,October,5044.0,19209,3429.0,2778.0,5336.0,4204.0
818,Germany,Afghanistan,31902.0,1945.0,1114.0,8457.0,2015.0,November,5336.0,19209,5044.0,3429.0,4204.0,6773.0
819,Germany,Afghanistan,31902.0,1945.0,1114.0,8457.0,2015.0,December,4204.0,19209,5336.0,5044.0,6773.0,9457.0
883,Germany,Afghanistan,127892.0,14081.0,25519.0,72101.0,2016.0,January,6773.0,18317,4204.0,5336.0,9457.0,9860.0
884,Germany,Afghanistan,127892.0,14081.0,25519.0,72101.0,2016.0,February,9457.0,18317,6773.0,4204.0,9860.0,10466.0
885,Germany,Afghanistan,127892.0,14081.0,25519.0,72101.0,2016.0,March,9860.0,18317,9457.0,6773.0,10466.0,10900.0
886,Germany,Afghanistan,127892.0,14081.0,25519.0,72101.0,2016.0,April,10466.0,18317,9860.0,9457.0,10900.0,16877.0
887,Germany,Afghanistan,127892.0,14081.0,25519.0,72101.0,2016.0,May,10900.0,18317,10466.0,9860.0,16877.0,16969.0
888,Germany,Afghanistan,127892.0,14081.0,25519.0,72101.0,2016.0,June,16877.0,18317,10900.0,10466.0,16969.0,20353.0
889,Germany,Afghanistan,127892.0,14081.0,25519.0,72101.0,2016.0,July,16969.0,18317,16877.0,10900.0,20353.0,14811.0
890,Germany,Afghanistan,127892.0,14081.0,25519.0,72101.0,2016.0,August,20353.0,18317,16969.0,16877.0,14811.0,5622.0
891,Germany,Afghanistan,127892.0,14081.0,25519.0,72101.0,2016.0,September,14811.0,18317,20353.0,16969.0,5622.0,3101.0
892,Germany,Afghanistan,127892.0,14081.0,25519.0,72101.0,2016.0,October,5622.0,18317,14811.0,20353.0,3101.0,1822.0
893,Germany,Afghanistan,127892.0,14081.0,25519.0,72101.0,2016.0,November,3101.0,18317,5622.0,14811.0,1822.0,1442.0
894,Germany,Afghanistan,127892.0,14081.0,25519.0,72101.0,2016.0,December,1822.0,18317,3101.0,5622.0,1442.0,1492.0
961,Germany,Afghanistan,18282.0,18950.0,61311.0,134963.0,2017.0,January,1442.0,19412,1822.0,3101.0,1492.0,2093.0
962,Germany,Afghanistan,18282.0,18950.0,61311.0,134963.0,2017.0,February,1492.0,19412,1442.0,1822.0,2093.0,1131.0
963,Germany,Afghanistan,18282.0,18950.0,61311.0,134963.0,2017.0,March,2093.0,19412,1492.0,1442.0,1131.0,1268.0
964,Germany,Afghanistan,18282.0,18950.0,61311.0,134963.0,2017.0,April,1131.0,19412,2093.0,1492.0,1268.0,1119.0
965,Germany,Afghanistan,18282.0,18950.0,61311.0,134963.0,2017.0,May,1268.0,19412,1131.0,2093.0,1119.0,1109.0
966,Germany,Afghanistan,18282.0,18950.0,61311.0,134963.0,2017.0,June,1119.0,19412,1268.0,1131.0,1109.0,1315.0
967,Germany,Afghanistan,18282.0,18950.0,61311.0,134963.0,2017.0,July,1109.0,19412,1119.0,1268.0,1315.0,925.0
968,Germany,Afghanistan,18282.0,18950.0,61311.0,134963.0,2017.0,August,1315.0,19412,1109.0,1119.0,925.0,1008.0
969,Germany,Afghanistan,18282.0,18950.0,61311.0,134963.0,2017.0,September,925.0,19412,1315.0,1109.0,1008.0,1094.0
970,Germany,Afghanistan,18282.0,18950.0,61311.0,134963.0,2017.0,October,1008.0,19412,925.0,1315.0,1094.0,791.0
971,Germany,Afghanistan,18282.0,18950.0,61311.0,134963.0,2017.0,November,1094.0,19412,1008.0,925.0,791.0,365.0
972,Germany,Afghanistan,18282.0,18950.0,61311.0,134963.0,2017.0,December,791.0,19412,1094.0,1008.0,365.0,332.0
1038,Germany,Afghanistan,11136.0,31.0,2467.0,3447.0,2000.0,January,365.0,5235,791.0,1094.0,332.0,426.0
1039,Germany,Afghanistan,11136.0,31.0,2467.0,3447.0,2000.0,February,332.0,5235,365.0,791.0,426.0,253.0
1040,Germany,Afghanistan,11136.0,31.0,2467.0,3447.0,2000.0,March,426.0,5235,332.0,365.0,253.0,406.0
1041,Germany,Afghanistan,11136.0,31.0,2467.0,3447.0,2000.0,April,253.0,5235,426.0,332.0,406.0,373.0
1042,Germany,Afghanistan,11136.0,31.0,2467.0,3447.0,2000.0,May,406.0,5235,253.0,426.0,373.0,350.0
1043,Germany,Afghanistan,11136.0,31.0,2467.0,3447.0,2000.0,June,373.0,5235,406.0,253.0,350.0,461.0
1044,Germany,Afghanistan,11136.0,31.0,2467.0,3447.0,2000.0,July,350.0,5235,373.0,406.0,461.0,513.0
1045,Germany,Afghanistan,11136.0,31.0,2467.0,3447.0,2000.0,August,461.0,5235,350.0,373.0,513.0,645.0
1046,Germany,Afghanistan,11136.0,31.0,2467.0,3447.0,2000.0,September,513.0,5235,461.0,350.0,645.0,763.0
1047,Germany,Afghanistan,11136.0,31.0,2467.0,3447.0,2000.0,October,645.0,5235,513.0,461.0,763.0,512.0
1048,Germany,Afghanistan,11136.0,31.0,2467.0,3447.0,2000.0,November,763.0,5235,645.0,513.0,512.0,442.0
1049,Germany,Afghanistan,11136.0,31.0,2467.0,3447.0,2000.0,December,512.0,5235,763.0,645.0,442.0,352.0
1109,Germany,Afghanistan,11421.0,7232.0,1006.0,11601.0,2001.0,January,442.0,5308,512.0,763.0,352.0,394.0
1110,Germany,Afghanistan,11421.0,7232.0,1006.0,11601.0,2001.0,February,352.0,5308,442.0,512.0,394.0,348.0
1111,Germany,Afghanistan,11421.0,7232.0,1006.0,11601.0,2001.0,March,394.0,5308,352.0,442.0,348.0,355.0
1112,Germany,Afghanistan,11421.0,7232.0,1006.0,11601.0,2001.0,April,348.0,5308,394.0,352.0,355.0,325.0
1113,Germany,Afghanistan,11421.0,7232.0,1006.0,11601.0,2001.0,May,355.0,5308,348.0,394.0,325.0,488.0
1114,Germany,Afghanistan,11421.0,7232.0,1006.0,11601.0,2001.0,June,325.0,5308,355.0,348.0,488.0,649.0
1115,Germany,Afghanistan,11421.0,7232.0,1006.0,11601.0,2001.0,July,488.0,5308,325.0,355.0,649.0,842.0
1116,Germany,Afghanistan,11421.0,7232.0,1006.0,11601.0,2001.0,August,649.0,5308,488.0,325.0,842.0,678.0
1117,Germany,Afghanistan,11421.0,7232.0,1006.0,11601.0,2001.0,September,842.0,5308,649.0,488.0,678.0,604.0
1118,Germany,Afghanistan,11421.0,7232.0,1006.0,11601.0,2001.0,October,678.0,5308,842.0,649.0,604.0,376.0
1119,Germany,Afghanistan,11421.0,7232.0,1006.0,11601.0,2001.0,November,604.0,5308,678.0,842.0,376.0,536.0
1120,Germany,Afghanistan,11421.0,7232.0,1006.0,11601.0,2001.0,December,376.0,5308,604.0,678.0,536.0,268.0
1181,Germany,Afghanistan,3003.0,24.0,7.0,1164.0,2002.0,January,536.0,908,376.0,604.0,268.0,250.0
1182,Germany,Afghanistan,3003.0,24.0,7.0,1164.0,2002.0,February,268.0,908,536.0,376.0,250.0,266.0
1183,Germany,Afghanistan,3003.0,24.0,7.0,1164.0,2002.0,March,250.0,908,268.0,536.0,266.0,230.0
1184,Germany,Afghanistan,3003.0,24.0,7.0,1164.0,2002.0,April,266.0,908,250.0,268.0,230.0,231.0
1185,Germany,Afghanistan,3003.0,24.0,7.0,1164.0,2002.0,May,230.0,908,266.0,250.0,231.0,240.0
1186,Germany,Afghanistan,3003.0,24.0,7.0,1164.0,2002.0,June,231.0,908,230.0,266.0,240.0,170.0
1187,Germany,Afghanistan,3003.0,24.0,7.0,1164.0,2002.0,July,240.0,908,231.0,230.0,170.0,176.0
1188,Germany,Afghanistan,3003.0,24.0,7.0,1164.0,2002.0,August,170.0,908,240.0,231.0,176.0,143.0
1189,Germany,Afghanistan,3003.0,24.0,7.0,1164.0,2002.0,September,176.0,908,170.0,240.0,143.0,130.0
1190,Germany,Afghanistan,3003.0,24.0,7.0,1164.0,2002.0,October,143.0,908,176.0,170.0,130.0,139.0
1191,Germany,Afghanistan,3003.0,24.0,7.0,1164.0,2002.0,November,130.0,908,143.0,176.0,139.0,211.0
1192,Germany,Afghanistan,3003.0,24.0,7.0,1164.0,2002.0,December,139.0,908,130.0,143.0,211.0,119.0
1245,Germany,Afghanistan,1672.0,76.0,7168.0,11452.0,2003.0,January,211.0,714,139.0,130.0,119.0,120.0
1246,Germany,Afghanistan,1672.0,76.0,7168.0,11452.0,2003.0,February,119.0,714,211.0,139.0,120.0,127.0
1247,Germany,Afghanistan,1672.0,76.0,7168.0,11452.0,2003.0,March,120.0,714,119.0,211.0,127.0,121.0
1248,Germany,Afghanistan,1672.0,76.0,7168.0,11452.0,2003.0,April,127.0,714,120.0,119.0,121.0,87.0
1249,Germany,Afghanistan,1672.0,76.0,7168.0,11452.0,2003.0,May,121.0,714,127.0,120.0,87.0,153.0
1250,Germany,Afghanistan,1672.0,76.0,7168.0,11452.0,2003.0,June,87.0,714,121.0,127.0,153.0,86.0
1251,Germany,Afghanistan,1672.0,76.0,7168.0,11452.0,2003.0,July,153.0,714,87.0,121.0,86.0,144.0
1252,Germany,Afghanistan,1672.0,76.0,7168.0,11452.0,2003.0,August,86.0,714,153.0,87.0,144.0,120.0
1253,Germany,Afghanistan,1672.0,76.0,7168.0,11452.0,2003.0,September,144.0,714,86.0,153.0,120.0,104.0
1254,Germany,Afghanistan,1672.0,76.0,7168.0,11452.0,2003.0,October,120.0,714,144.0,86.0,104.0,75.0
1255,Germany,Afghanistan,1672.0,76.0,7168.0,11452.0,2003.0,November,104.0,714,120.0,144.0,75.0,123.0
1256,Germany,Afghanistan,1672.0,76.0,7168.0,11452.0,2003.0,December,75.0,714,104.0,120.0,123.0,98.0
1306,Germany,Afghanistan,1099.0,95.0,1995.0,3161.0,2004.0,January,123.0,1089,75.0,104.0,98.0,68.0
1307,Germany,Afghanistan,1099.0,95.0,1995.0,3161.0,2004.0,February,98.0,1089,123.0,75.0,68.0,91.0
1308,Germany,Afghanistan,1099.0,95.0,1995.0,3161.0,2004.0,March,68.0,1089,98.0,123.0,91.0,68.0
1309,Germany,Afghanistan,1099.0,95.0,1995.0,3161.0,2004.0,April,91.0,1089,68.0,98.0,68.0,74.0
1310,Germany,Afghanistan,1099.0,95.0,1995.0,3161.0,2004.0,May,68.0,1089,91.0,68.0,74.0,52.0
1311,Germany,Afghanistan,1099.0,95.0,1995.0,3161.0,2004.0,June,74.0,1089,68.0,91.0,52.0,66.0
1312,Germany,Afghanistan,1099.0,95.0,1995.0,3161.0,2004.0,July,52.0,1089,74.0,68.0,66.0,59.0
1313,Germany,Afghanistan,1099.0,95.0,1995.0,3161.0,2004.0,August,66.0,1089,52.0,74.0,59.0,81.0
1314,Germany,Afghanistan,1099.0,95.0,1995.0,3161.0,2004.0,September,59.0,1089,66.0,52.0,81.0,60.0
1315,Germany,Afghanistan,1099.0,95.0,1995.0,3161.0,2004.0,October,81.0,1089,59.0,66.0,60.0,72.0
