,destination,Origin,applied,accepted,Rejected,decisions,Year,Month,Value,deaths,last_month,two_months_ago,next_month,two_months_later
5276,UK,Syria,1724.0,1800.0,236.0,2310.0,2016.0,May,161.0,53565,182.0,175.0,134.0,108.0
5277,UK,Syria,1724.0,1800.0,236.0,2310.0,2016.0,June,134.0,53565,161.0,182.0,108.0,108.0
5278,UK,Syria,1724.0,1800.0,236.0,2310.0,2016.0,July,108.0,53565,134.0,161.0,108.0,133.0
5279,UK,Syria,1724.0,1800.0,236.0,2310.0,2016.0,August,108.0,53565,108.0,134.0,133.0,86.0
5280,UK,Syria,1724.0,1800.0,236.0,2310.0,2016.0,September,133.0,53565,108.0,108.0,86.0,116.0
5281,UK,Syria,1724.0,1800.0,236.0,2310.0,2016.0,October,86.0,53565,133.0,108.0,116.0,66.0
5282,UK,Syria,1724.0,1800.0,236.0,2310.0,2016.0,November,116.0,53565,86.0,133.0,66.0,47.0
5283,UK,Syria,1724.0,1800.0,236.0,2310.0,2016.0,December,66.0,53565,116.0,86.0,47.0,78.0
5356,UK,Syria,888.0,901.0,193.0,1217.0,2017.0,January,47.0,35654,66.0,116.0,78.0,47.0
5357,UK,Syria,888.0,901.0,193.0,1217.0,2017.0,February,78.0,35654,47.0,66.0,47.0,59.0
5358,UK,Syria,888.0,901.0,193.0,1217.0,2017.0,March,47.0,35654,78.0,47.0,59.0,55.0
5359,UK,Syria,888.0,901.0,193.0,1217.0,2017.0,April,59.0,35654,47.0,78.0,55.0,69.0
5360,UK,Syria,888.0,901.0,193.0,1217.0,2017.0,May,55.0,35654,59.0,47.0,69.0,101.0
5361,UK,Syria,888.0,901.0,193.0,1217.0,2017.0,June,69.0,35654,55.0,59.0,101.0,90.0
5362,UK,Syria,888.0,901.0,193.0,1217.0,2017.0,July,101.0,35654,69.0,55.0,90.0,53.0
5363,UK,Syria,888.0,901.0,193.0,1217.0,2017.0,August,90.0,35654,101.0,69.0,53.0,63.0
5364,UK,Syria,888.0,901.0,193.0,1217.0,2017.0,September,53.0,35654,90.0,101.0,63.0,67.0
5365,UK,Syria,888.0,901.0,193.0,1217.0,2017.0,October,63.0,35654,53.0,90.0,67.0,57.0
