,destination,Origin,applied,accepted,Rejected,decisions,Year,Month,Value,deaths,last_month,two_months_ago,next_month,two_months_later
2050,Italy,DR_Congo,53.0,29.0,21.0,72.0,2012.0,September,3.0,786,4.0,3.0,3.0,3.0
2051,Italy,DR_Congo,53.0,29.0,21.0,72.0,2012.0,October,3.0,786,3.0,4.0,3.0,5.0
2052,Italy,DR_Congo,53.0,29.0,21.0,72.0,2012.0,November,3.0,786,3.0,3.0,5.0,6.0
2053,Italy,DR_Congo,53.0,29.0,21.0,72.0,2012.0,December,5.0,786,3.0,3.0,6.0,6.0
2126,Italy,DR_Congo,69.0,18.0,18.0,62.0,2013.0,January,6.0,1573,5.0,3.0,6.0,6.0
2127,Italy,DR_Congo,69.0,18.0,18.0,62.0,2013.0,February,6.0,1573,6.0,5.0,6.0,7.0
2128,Italy,DR_Congo,69.0,18.0,18.0,62.0,2013.0,March,6.0,1573,6.0,6.0,7.0,6.0
2129,Italy,DR_Congo,69.0,18.0,18.0,62.0,2013.0,April,7.0,1573,6.0,6.0,6.0,12.0
2130,Italy,DR_Congo,69.0,18.0,18.0,62.0,2013.0,May,6.0,1573,7.0,6.0,12.0,1.0
2131,Italy,DR_Congo,69.0,18.0,18.0,62.0,2013.0,June,12.0,1573,6.0,7.0,1.0,1.0
2132,Italy,DR_Congo,69.0,18.0,18.0,62.0,2013.0,July,1.0,1573,12.0,6.0,1.0,7.0
2133,Italy,DR_Congo,69.0,18.0,18.0,62.0,2013.0,August,1.0,1573,1.0,12.0,7.0,7.0
2134,Italy,DR_Congo,69.0,18.0,18.0,62.0,2013.0,September,7.0,1573,1.0,1.0,7.0,2.0
2135,Italy,DR_Congo,69.0,18.0,18.0,62.0,2013.0,October,7.0,1573,7.0,1.0,2.0,6.0
2136,Italy,DR_Congo,69.0,18.0,18.0,62.0,2013.0,November,2.0,1573,7.0,7.0,6.0,6.0
2137,Italy,DR_Congo,69.0,18.0,18.0,62.0,2013.0,December,6.0,1573,2.0,7.0,6.0,6.0
2198,Italy,DR_Congo,88.0,36.0,7.0,79.0,2014.0,January,6.0,1002,6.0,2.0,6.0,7.0
2199,Italy,DR_Congo,88.0,36.0,7.0,79.0,2014.0,February,6.0,1002,6.0,6.0,7.0,6.0
2200,Italy,DR_Congo,88.0,36.0,7.0,79.0,2014.0,March,7.0,1002,6.0,6.0,6.0,3.0
2201,Italy,DR_Congo,88.0,36.0,7.0,79.0,2014.0,April,6.0,1002,7.0,6.0,3.0,3.0
2202,Italy,DR_Congo,88.0,36.0,7.0,79.0,2014.0,May,3.0,1002,6.0,7.0,3.0,3.0
2203,Italy,DR_Congo,88.0,36.0,7.0,79.0,2014.0,June,3.0,1002,3.0,6.0,3.0,2.0
2204,Italy,DR_Congo,88.0,36.0,7.0,79.0,2014.0,July,3.0,1002,3.0,3.0,2.0,14.0
2205,Italy,DR_Congo,88.0,36.0,7.0,79.0,2014.0,August,2.0,1002,3.0,3.0,14.0,8.0
2206,Italy,DR_Congo,88.0,36.0,7.0,79.0,2014.0,September,14.0,1002,2.0,3.0,8.0,13.0
2207,Italy,DR_Congo,88.0,36.0,7.0,79.0,2014.0,October,8.0,1002,14.0,2.0,13.0,16.0
2208,Italy,DR_Congo,88.0,36.0,7.0,79.0,2014.0,November,13.0,1002,8.0,14.0,16.0,17.0
2209,Italy,DR_Congo,88.0,36.0,7.0,79.0,2014.0,December,16.0,1002,13.0,8.0,17.0,9.0
2270,Italy,DR_Congo,117.0,42.0,22.0,111.0,2015.0,January,17.0,197,16.0,13.0,9.0,7.0
2271,Italy,DR_Congo,117.0,42.0,22.0,111.0,2015.0,February,9.0,197,17.0,16.0,7.0,9.0
2272,Italy,DR_Congo,117.0,42.0,22.0,111.0,2015.0,March,7.0,197,9.0,17.0,9.0,3.0
2273,Italy,DR_Congo,117.0,42.0,22.0,111.0,2015.0,April,9.0,197,7.0,9.0,3.0,7.0
2274,Italy,DR_Congo,117.0,42.0,22.0,111.0,2015.0,May,3.0,197,9.0,7.0,7.0,5.0
2275,Italy,DR_Congo,117.0,42.0,22.0,111.0,2015.0,June,7.0,197,3.0,9.0,5.0,19.0
2276,Italy,DR_Congo,117.0,42.0,22.0,111.0,2015.0,July,5.0,197,7.0,3.0,19.0,10.0
2277,Italy,DR_Congo,117.0,42.0,22.0,111.0,2015.0,August,19.0,197,5.0,7.0,10.0,13.0
2278,Italy,DR_Congo,117.0,42.0,22.0,111.0,2015.0,September,10.0,197,19.0,5.0,13.0,11.0
2279,Italy,DR_Congo,117.0,42.0,22.0,111.0,2015.0,October,13.0,197,10.0,19.0,11.0,7.0
2280,Italy,DR_Congo,117.0,42.0,22.0,111.0,2015.0,November,11.0,197,13.0,10.0,7.0,7.0
2281,Italy,DR_Congo,117.0,42.0,22.0,111.0,2015.0,December,7.0,197,11.0,13.0,7.0,5.0
2341,Italy,DR_Congo,138.0,30.0,20.0,103.0,2016.0,January,7.0,476,7.0,11.0,5.0,2.0
2342,Italy,DR_Congo,138.0,30.0,20.0,103.0,2016.0,February,5.0,476,7.0,7.0,2.0,16.0
2343,Italy,DR_Congo,138.0,30.0,20.0,103.0,2016.0,March,2.0,476,5.0,7.0,16.0,4.0
2344,Italy,DR_Congo,138.0,30.0,20.0,103.0,2016.0,April,16.0,476,2.0,5.0,4.0,15.0
2345,Italy,DR_Congo,138.0,30.0,20.0,103.0,2016.0,May,4.0,476,16.0,2.0,15.0,11.0
2346,Italy,DR_Congo,138.0,30.0,20.0,103.0,2016.0,June,15.0,476,4.0,16.0,11.0,13.0
2347,Italy,DR_Congo,138.0,30.0,20.0,103.0,2016.0,July,11.0,476,15.0,4.0,13.0,31.0
2348,Italy,DR_Congo,138.0,30.0,20.0,103.0,2016.0,August,13.0,476,11.0,15.0,31.0,16.0
2349,Italy,DR_Congo,138.0,30.0,20.0,103.0,2016.0,September,31.0,476,13.0,11.0,16.0,10.0
2350,Italy,DR_Congo,138.0,30.0,20.0,103.0,2016.0,October,16.0,476,31.0,13.0,10.0,8.0
2351,Italy,DR_Congo,138.0,30.0,20.0,103.0,2016.0,November,10.0,476,16.0,31.0,8.0,10.0
2352,Italy,DR_Congo,138.0,30.0,20.0,103.0,2016.0,December,8.0,476,10.0,16.0,10.0,13.0
2416,Italy,DR_Congo,112.0,24.0,14.0,119.0,2017.0,January,10.0,1933,8.0,10.0,13.0,8.0
2417,Italy,DR_Congo,112.0,24.0,14.0,119.0,2017.0,February,13.0,1933,10.0,8.0,8.0,6.0
2418,Italy,DR_Congo,112.0,24.0,14.0,119.0,2017.0,March,8.0,1933,13.0,10.0,6.0,6.0
2419,Italy,DR_Congo,112.0,24.0,14.0,119.0,2017.0,April,6.0,1933,8.0,13.0,6.0,7.0
2420,Italy,DR_Congo,112.0,24.0,14.0,119.0,2017.0,May,6.0,1933,6.0,8.0,7.0,19.0
2421,Italy,DR_Congo,112.0,24.0,14.0,119.0,2017.0,June,7.0,1933,6.0,6.0,19.0,5.0
2422,Italy,DR_Congo,112.0,24.0,14.0,119.0,2017.0,July,19.0,1933,7.0,6.0,5.0,20.0
2423,Italy,DR_Congo,112.0,24.0,14.0,119.0,2017.0,August,5.0,1933,19.0,7.0,20.0,19.0
2424,Italy,DR_Congo,112.0,24.0,14.0,119.0,2017.0,September,20.0,1933,5.0,19.0,19.0,10.0
