,destination,Origin,applied,accepted,Rejected,decisions,Year,Month,Value,deaths,last_month,two_months_ago,next_month,two_months_later
373,USA,Afghanistan,101.0,71.0,8.0,116.0,2009.0,December,8.0,6831,3.0,1.0,7.0,8.0
434,USA,Afghanistan,156.0,87.0,13.0,142.0,2010.0,January,7.0,7342,8.0,3.0,8.0,9.0
435,USA,Afghanistan,156.0,87.0,13.0,142.0,2010.0,February,8.0,7342,7.0,8.0,9.0,11.0
436,USA,Afghanistan,156.0,87.0,13.0,142.0,2010.0,March,9.0,7342,8.0,7.0,11.0,12.0
437,USA,Afghanistan,156.0,87.0,13.0,142.0,2010.0,April,11.0,7342,9.0,8.0,12.0,10.0
438,USA,Afghanistan,156.0,87.0,13.0,142.0,2010.0,May,12.0,7342,11.0,9.0,10.0,10.0
439,USA,Afghanistan,156.0,87.0,13.0,142.0,2010.0,June,10.0,7342,12.0,11.0,10.0,9.0
440,USA,Afghanistan,156.0,87.0,13.0,142.0,2010.0,July,10.0,7342,10.0,12.0,9.0,5.0
441,USA,Afghanistan,156.0,87.0,13.0,142.0,2010.0,August,9.0,7342,10.0,10.0,5.0,14.0
442,USA,Afghanistan,156.0,87.0,13.0,142.0,2010.0,September,5.0,7342,9.0,10.0,14.0,7.0
443,USA,Afghanistan,156.0,87.0,13.0,142.0,2010.0,October,14.0,7342,5.0,9.0,7.0,11.0
444,USA,Afghanistan,156.0,87.0,13.0,142.0,2010.0,November,7.0,7342,14.0,5.0,11.0,3.0
445,USA,Afghanistan,156.0,87.0,13.0,142.0,2010.0,December,11.0,7342,7.0,14.0,3.0,1.0
446,USA,Afghanistan,156.0,87.0,13.0,142.0,2010.0,January,3.0,7342,11.0,7.0,1.0,3.0
447,USA,Afghanistan,156.0,87.0,13.0,142.0,2010.0,February,1.0,7342,3.0,11.0,3.0,6.0
448,USA,Afghanistan,156.0,87.0,13.0,142.0,2010.0,March,3.0,7342,1.0,3.0,6.0,8.0
449,USA,Afghanistan,156.0,87.0,13.0,142.0,2010.0,April,6.0,7342,3.0,1.0,8.0,4.0
450,USA,Afghanistan,156.0,87.0,13.0,142.0,2010.0,May,8.0,7342,6.0,3.0,4.0,7.0
451,USA,Afghanistan,156.0,87.0,13.0,142.0,2010.0,June,4.0,7342,8.0,6.0,7.0,2.0
452,USA,Afghanistan,156.0,87.0,13.0,142.0,2010.0,July,7.0,7342,4.0,8.0,2.0,3.0
453,USA,Afghanistan,156.0,87.0,13.0,142.0,2010.0,August,2.0,7342,7.0,4.0,3.0,1.0
454,USA,Afghanistan,156.0,87.0,13.0,142.0,2010.0,September,3.0,7342,2.0,7.0,1.0,3.0
455,USA,Afghanistan,156.0,87.0,13.0,142.0,2010.0,October,1.0,7342,3.0,2.0,3.0,2.0
456,USA,Afghanistan,156.0,87.0,13.0,142.0,2010.0,November,3.0,7342,1.0,3.0,2.0,3.0
457,USA,Afghanistan,156.0,87.0,13.0,142.0,2010.0,December,2.0,7342,3.0,1.0,3.0,7.0
518,USA,Afghanistan,222.0,123.0,26.0,198.0,2011.0,January,3.0,10226,2.0,3.0,7.0,9.0
519,USA,Afghanistan,222.0,123.0,26.0,198.0,2011.0,February,7.0,10226,3.0,2.0,9.0,6.0
520,USA,Afghanistan,222.0,123.0,26.0,198.0,2011.0,March,9.0,10226,7.0,3.0,6.0,17.0
521,USA,Afghanistan,222.0,123.0,26.0,198.0,2011.0,April,6.0,10226,9.0,7.0,17.0,17.0
522,USA,Afghanistan,222.0,123.0,26.0,198.0,2011.0,May,17.0,10226,6.0,9.0,17.0,7.0
523,USA,Afghanistan,222.0,123.0,26.0,198.0,2011.0,June,17.0,10226,17.0,6.0,7.0,19.0
524,USA,Afghanistan,222.0,123.0,26.0,198.0,2011.0,July,7.0,10226,17.0,17.0,19.0,14.0
525,USA,Afghanistan,222.0,123.0,26.0,198.0,2011.0,August,19.0,10226,7.0,17.0,14.0,20.0
526,USA,Afghanistan,222.0,123.0,26.0,198.0,2011.0,September,14.0,10226,19.0,7.0,20.0,17.0
527,USA,Afghanistan,222.0,123.0,26.0,198.0,2011.0,October,20.0,10226,14.0,19.0,17.0,20.0
528,USA,Afghanistan,222.0,123.0,26.0,198.0,2011.0,November,17.0,10226,20.0,14.0,20.0,3.0
529,USA,Afghanistan,222.0,123.0,26.0,198.0,2011.0,December,20.0,10226,17.0,20.0,3.0,8.0
530,USA,Afghanistan,222.0,123.0,26.0,198.0,2011.0,February,3.0,10226,20.0,17.0,8.0,9.0
531,USA,Afghanistan,222.0,123.0,26.0,198.0,2011.0,March,8.0,10226,3.0,20.0,9.0,9.0
532,USA,Afghanistan,222.0,123.0,26.0,198.0,2011.0,April,9.0,10226,8.0,3.0,9.0,8.0
533,USA,Afghanistan,222.0,123.0,26.0,198.0,2011.0,May,9.0,10226,9.0,8.0,8.0,7.0
534,USA,Afghanistan,222.0,123.0,26.0,198.0,2011.0,June,8.0,10226,9.0,9.0,7.0,7.0
535,USA,Afghanistan,222.0,123.0,26.0,198.0,2011.0,July,7.0,10226,8.0,9.0,7.0,4.0
536,USA,Afghanistan,222.0,123.0,26.0,198.0,2011.0,August,7.0,10226,7.0,8.0,4.0,5.0
537,USA,Afghanistan,222.0,123.0,26.0,198.0,2011.0,September,4.0,10226,7.0,7.0,5.0,2.0
538,USA,Afghanistan,222.0,123.0,26.0,198.0,2011.0,October,5.0,10226,4.0,7.0,2.0,1.0
539,USA,Afghanistan,222.0,123.0,26.0,198.0,2011.0,November,2.0,10226,5.0,4.0,1.0,18.0
540,USA,Afghanistan,222.0,123.0,26.0,198.0,2011.0,December,1.0,10226,2.0,5.0,18.0,9.0
601,USA,Afghanistan,204.0,148.0,17.0,227.0,2012.0,January,18.0,7953,1.0,2.0,9.0,10.0
602,USA,Afghanistan,204.0,148.0,17.0,227.0,2012.0,February,9.0,7953,18.0,1.0,10.0,13.0
603,USA,Afghanistan,204.0,148.0,17.0,227.0,2012.0,March,10.0,7953,9.0,18.0,13.0,18.0
604,USA,Afghanistan,204.0,148.0,17.0,227.0,2012.0,April,13.0,7953,10.0,9.0,18.0,14.0
605,USA,Afghanistan,204.0,148.0,17.0,227.0,2012.0,May,18.0,7953,13.0,10.0,14.0,13.0
606,USA,Afghanistan,204.0,148.0,17.0,227.0,2012.0,June,14.0,7953,18.0,13.0,13.0,12.0
607,USA,Afghanistan,204.0,148.0,17.0,227.0,2012.0,July,13.0,7953,14.0,18.0,12.0,18.0
608,USA,Afghanistan,204.0,148.0,17.0,227.0,2012.0,August,12.0,7953,13.0,14.0,18.0,8.0
609,USA,Afghanistan,204.0,148.0,17.0,227.0,2012.0,September,18.0,7953,12.0,13.0,8.0,9.0
610,USA,Afghanistan,204.0,148.0,17.0,227.0,2012.0,October,8.0,7953,18.0,12.0,9.0,18.0
611,USA,Afghanistan,204.0,148.0,17.0,227.0,2012.0,November,9.0,7953,8.0,18.0,18.0,4.0
612,USA,Afghanistan,204.0,148.0,17.0,227.0,2012.0,December,18.0,7953,9.0,8.0,4.0,5.0
613,USA,Afghanistan,204.0,148.0,17.0,227.0,2012.0,January,4.0,7953,18.0,9.0,5.0,4.0
614,USA,Afghanistan,204.0,148.0,17.0,227.0,2012.0,February,5.0,7953,4.0,18.0,4.0,7.0
615,USA,Afghanistan,204.0,148.0,17.0,227.0,2012.0,March,4.0,7953,5.0,4.0,7.0,7.0
616,USA,Afghanistan,204.0,148.0,17.0,227.0,2012.0,April,7.0,7953,4.0,5.0,7.0,1.0
617,USA,Afghanistan,204.0,148.0,17.0,227.0,2012.0,May,7.0,7953,7.0,4.0,1.0,3.0
618,USA,Afghanistan,204.0,148.0,17.0,227.0,2012.0,June,1.0,7953,7.0,7.0,3.0,1.0
619,USA,Afghanistan,204.0,148.0,17.0,227.0,2012.0,July,3.0,7953,1.0,7.0,1.0,5.0
620,USA,Afghanistan,204.0,148.0,17.0,227.0,2012.0,September,1.0,7953,3.0,1.0,5.0,2.0
621,USA,Afghanistan,204.0,148.0,17.0,227.0,2012.0,October,5.0,7953,1.0,3.0,2.0,5.0
622,USA,Afghanistan,204.0,148.0,17.0,227.0,2012.0,November,2.0,7953,5.0,1.0,5.0,13.0
623,USA,Afghanistan,204.0,148.0,17.0,227.0,2012.0,December,5.0,7953,2.0,5.0,13.0,17.0
684,USA,Afghanistan,206.0,114.0,13.0,170.0,2013.0,January,13.0,8086,5.0,2.0,17.0,20.0
685,USA,Afghanistan,206.0,114.0,13.0,170.0,2013.0,February,17.0,8086,13.0,5.0,20.0,13.0
686,USA,Afghanistan,206.0,114.0,13.0,170.0,2013.0,March,20.0,8086,17.0,13.0,13.0,10.0
687,USA,Afghanistan,206.0,114.0,13.0,170.0,2013.0,April,13.0,8086,20.0,17.0,10.0,12.0
688,USA,Afghanistan,206.0,114.0,13.0,170.0,2013.0,May,10.0,8086,13.0,20.0,12.0,11.0
689,USA,Afghanistan,206.0,114.0,13.0,170.0,2013.0,June,12.0,8086,10.0,13.0,11.0,23.0
690,USA,Afghanistan,206.0,114.0,13.0,170.0,2013.0,July,11.0,8086,12.0,10.0,23.0,10.0
691,USA,Afghanistan,206.0,114.0,13.0,170.0,2013.0,August,23.0,8086,11.0,12.0,10.0,14.0
692,USA,Afghanistan,206.0,114.0,13.0,170.0,2013.0,September,10.0,8086,23.0,11.0,14.0,13.0
693,USA,Afghanistan,206.0,114.0,13.0,170.0,2013.0,October,14.0,8086,10.0,23.0,13.0,18.0
694,USA,Afghanistan,206.0,114.0,13.0,170.0,2013.0,November,13.0,8086,14.0,10.0,18.0,4.0
695,USA,Afghanistan,206.0,114.0,13.0,170.0,2013.0,December,18.0,8086,13.0,14.0,4.0,4.0
696,USA,Afghanistan,206.0,114.0,13.0,170.0,2013.0,February,4.0,8086,18.0,13.0,4.0,4.0
697,USA,Afghanistan,206.0,114.0,13.0,170.0,2013.0,November,4.0,8086,4.0,18.0,4.0,22.0
698,USA,Afghanistan,206.0,114.0,13.0,170.0,2013.0,December,4.0,8086,4.0,4.0,22.0,16.0
759,USA,Afghanistan,297.0,172.0,9.0,216.0,2014.0,January,22.0,12346,4.0,4.0,16.0,22.0
760,USA,Afghanistan,297.0,172.0,9.0,216.0,2014.0,February,16.0,12346,22.0,4.0,22.0,18.0
761,USA,Afghanistan,297.0,172.0,9.0,216.0,2014.0,March,22.0,12346,16.0,22.0,18.0,20.0
762,USA,Afghanistan,297.0,172.0,9.0,216.0,2014.0,April,18.0,12346,22.0,16.0,20.0,21.0
763,USA,Afghanistan,297.0,172.0,9.0,216.0,2014.0,May,20.0,12346,18.0,22.0,21.0,29.0
764,USA,Afghanistan,297.0,172.0,9.0,216.0,2014.0,June,21.0,12346,20.0,18.0,29.0,15.0
765,USA,Afghanistan,297.0,172.0,9.0,216.0,2014.0,July,29.0,12346,21.0,20.0,15.0,27.0
766,USA,Afghanistan,297.0,172.0,9.0,216.0,2014.0,August,15.0,12346,29.0,21.0,27.0,33.0
767,USA,Afghanistan,297.0,172.0,9.0,216.0,2014.0,September,27.0,12346,15.0,29.0,33.0,18.0
768,USA,Afghanistan,297.0,172.0,9.0,216.0,2014.0,October,33.0,12346,27.0,15.0,18.0,32.0
769,USA,Afghanistan,297.0,172.0,9.0,216.0,2014.0,November,18.0,12346,33.0,27.0,32.0,4.0
770,USA,Afghanistan,297.0,172.0,9.0,216.0,2014.0,December,32.0,12346,18.0,33.0,4.0,26.0
771,USA,Afghanistan,297.0,172.0,9.0,216.0,2014.0,November,4.0,12346,32.0,18.0,26.0,32.0
832,USA,Afghanistan,338.0,144.0,17.0,214.0,2015.0,January,26.0,19209,4.0,32.0,32.0,23.0
833,USA,Afghanistan,338.0,144.0,17.0,214.0,2015.0,February,32.0,19209,26.0,4.0,23.0,24.0
834,USA,Afghanistan,338.0,144.0,17.0,214.0,2015.0,March,23.0,19209,32.0,26.0,24.0,26.0
835,USA,Afghanistan,338.0,144.0,17.0,214.0,2015.0,April,24.0,19209,23.0,32.0,26.0,21.0
836,USA,Afghanistan,338.0,144.0,17.0,214.0,2015.0,May,26.0,19209,24.0,23.0,21.0,24.0
837,USA,Afghanistan,338.0,144.0,17.0,214.0,2015.0,June,21.0,19209,26.0,24.0,24.0,22.0
838,USA,Afghanistan,338.0,144.0,17.0,214.0,2015.0,July,24.0,19209,21.0,26.0,22.0,21.0
839,USA,Afghanistan,338.0,144.0,17.0,214.0,2015.0,August,22.0,19209,24.0,21.0,21.0,22.0
840,USA,Afghanistan,338.0,144.0,17.0,214.0,2015.0,September,21.0,19209,22.0,24.0,22.0,22.0
841,USA,Afghanistan,338.0,144.0,17.0,214.0,2015.0,October,22.0,19209,21.0,22.0,22.0,35.0
842,USA,Afghanistan,338.0,144.0,17.0,214.0,2015.0,November,22.0,19209,22.0,21.0,35.0,5.0
843,USA,Afghanistan,338.0,144.0,17.0,214.0,2015.0,December,35.0,19209,22.0,22.0,5.0,5.0
844,USA,Afghanistan,338.0,144.0,17.0,214.0,2015.0,January,5.0,19209,35.0,22.0,5.0,7.0
845,USA,Afghanistan,338.0,144.0,17.0,214.0,2015.0,May,5.0,19209,5.0,35.0,7.0,4.0
846,USA,Afghanistan,338.0,144.0,17.0,214.0,2015.0,September,7.0,19209,5.0,5.0,4.0,25.0
847,USA,Afghanistan,338.0,144.0,17.0,214.0,2015.0,December,4.0,19209,7.0,5.0,25.0,25.0
907,USA,Afghanistan,311.0,118.0,11.0,205.0,2016.0,January,25.0,18317,4.0,7.0,25.0,29.0
908,USA,Afghanistan,311.0,118.0,11.0,205.0,2016.0,February,25.0,18317,25.0,4.0,29.0,28.0
909,USA,Afghanistan,311.0,118.0,11.0,205.0,2016.0,March,29.0,18317,25.0,25.0,28.0,24.0
910,USA,Afghanistan,311.0,118.0,11.0,205.0,2016.0,April,28.0,18317,29.0,25.0,24.0,30.0
911,USA,Afghanistan,311.0,118.0,11.0,205.0,2016.0,May,24.0,18317,28.0,29.0,30.0,19.0
912,USA,Afghanistan,311.0,118.0,11.0,205.0,2016.0,June,30.0,18317,24.0,28.0,19.0,25.0
913,USA,Afghanistan,311.0,118.0,11.0,205.0,2016.0,July,19.0,18317,30.0,24.0,25.0,13.0
914,USA,Afghanistan,311.0,118.0,11.0,205.0,2016.0,August,25.0,18317,19.0,30.0,13.0,16.0
915,USA,Afghanistan,311.0,118.0,11.0,205.0,2016.0,September,13.0,18317,25.0,19.0,16.0,17.0
916,USA,Afghanistan,311.0,118.0,11.0,205.0,2016.0,October,16.0,18317,13.0,25.0,17.0,12.0
917,USA,Afghanistan,311.0,118.0,11.0,205.0,2016.0,November,17.0,18317,16.0,13.0,12.0,4.0
918,USA,Afghanistan,311.0,118.0,11.0,205.0,2016.0,December,12.0,18317,17.0,16.0,4.0,7.0
919,USA,Afghanistan,311.0,118.0,11.0,205.0,2016.0,January,4.0,18317,12.0,17.0,7.0,5.0
920,USA,Afghanistan,311.0,118.0,11.0,205.0,2016.0,March,7.0,18317,4.0,12.0,5.0,5.0
921,USA,Afghanistan,311.0,118.0,11.0,205.0,2016.0,July,5.0,18317,7.0,4.0,5.0,5.0
922,USA,Afghanistan,311.0,118.0,11.0,205.0,2016.0,August,5.0,18317,5.0,7.0,5.0,4.0
923,USA,Afghanistan,311.0,118.0,11.0,205.0,2016.0,October,5.0,18317,5.0,5.0,4.0,9.0
