,destination,Origin,applied,accepted,Rejected,decisions,Year,Month,Value,deaths,last_month,two_months_ago,next_month,two_months_later
2900,Germany,Myanmar,132.0,99.0,34.0,137.0,2007.0,May,13.0,348,4.0,3.0,19.0,11.0
2901,Germany,Myanmar,132.0,99.0,34.0,137.0,2007.0,June,19.0,348,13.0,4.0,11.0,13.0
2902,Germany,Myanmar,132.0,99.0,34.0,137.0,2007.0,July,11.0,348,19.0,13.0,13.0,6.0
2903,Germany,Myanmar,132.0,99.0,34.0,137.0,2007.0,August,13.0,348,11.0,19.0,6.0,13.0
2904,Germany,Myanmar,132.0,99.0,34.0,137.0,2007.0,September,6.0,348,13.0,11.0,13.0,9.0
2905,Germany,Myanmar,132.0,99.0,34.0,137.0,2007.0,October,13.0,348,6.0,13.0,9.0,1.0
2906,Germany,Myanmar,132.0,99.0,34.0,137.0,2007.0,November,9.0,348,13.0,6.0,1.0,13.0
2907,Germany,Myanmar,132.0,99.0,34.0,137.0,2007.0,December,1.0,348,9.0,13.0,13.0,13.0
2961,Germany,Myanmar,85.0,72.0,3.0,75.0,2008.0,January,13.0,64,1.0,9.0,13.0,9.0
2962,Germany,Myanmar,85.0,72.0,3.0,75.0,2008.0,February,13.0,64,13.0,1.0,9.0,6.0
2963,Germany,Myanmar,85.0,72.0,3.0,75.0,2008.0,March,9.0,64,13.0,13.0,6.0,8.0
2964,Germany,Myanmar,85.0,72.0,3.0,75.0,2008.0,April,6.0,64,9.0,13.0,8.0,2.0
2965,Germany,Myanmar,85.0,72.0,3.0,75.0,2008.0,May,8.0,64,6.0,9.0,2.0,3.0
2966,Germany,Myanmar,85.0,72.0,3.0,75.0,2008.0,June,2.0,64,8.0,6.0,3.0,11.0
2967,Germany,Myanmar,85.0,72.0,3.0,75.0,2008.0,July,3.0,64,2.0,8.0,11.0,3.0
2968,Germany,Myanmar,85.0,72.0,3.0,75.0,2008.0,August,11.0,64,3.0,2.0,3.0,3.0
2969,Germany,Myanmar,85.0,72.0,3.0,75.0,2008.0,September,3.0,64,11.0,3.0,3.0,1.0
2970,Germany,Myanmar,85.0,72.0,3.0,75.0,2008.0,October,3.0,64,3.0,11.0,1.0,2.0
2971,Germany,Myanmar,85.0,72.0,3.0,75.0,2008.0,November,1.0,64,3.0,3.0,2.0,4.0
2972,Germany,Myanmar,85.0,72.0,3.0,75.0,2008.0,December,2.0,64,1.0,3.0,4.0,2.0
3034,Germany,Myanmar,65.0,48.0,13.0,65.0,2009.0,January,4.0,190,2.0,1.0,2.0,18.0
3035,Germany,Myanmar,65.0,48.0,13.0,65.0,2009.0,February,2.0,190,4.0,2.0,18.0,9.0
3036,Germany,Myanmar,65.0,48.0,13.0,65.0,2009.0,March,18.0,190,2.0,4.0,9.0,4.0
3037,Germany,Myanmar,65.0,48.0,13.0,65.0,2009.0,April,9.0,190,18.0,2.0,4.0,1.0
3038,Germany,Myanmar,65.0,48.0,13.0,65.0,2009.0,May,4.0,190,9.0,18.0,1.0,5.0
3039,Germany,Myanmar,65.0,48.0,13.0,65.0,2009.0,June,1.0,190,4.0,9.0,5.0,1.0
3040,Germany,Myanmar,65.0,48.0,13.0,65.0,2009.0,July,5.0,190,1.0,4.0,1.0,3.0
3041,Germany,Myanmar,65.0,48.0,13.0,65.0,2009.0,August,1.0,190,5.0,1.0,3.0,9.0
3042,Germany,Myanmar,65.0,48.0,13.0,65.0,2009.0,September,3.0,190,1.0,5.0,9.0,3.0
3043,Germany,Myanmar,65.0,48.0,13.0,65.0,2009.0,October,9.0,190,3.0,1.0,3.0,6.0
3044,Germany,Myanmar,65.0,48.0,13.0,65.0,2009.0,November,3.0,190,9.0,3.0,6.0,9.0
3045,Germany,Myanmar,65.0,48.0,13.0,65.0,2009.0,December,6.0,190,3.0,9.0,9.0,2.0
3099,Germany,Myanmar,97.0,53.0,2.0,57.0,2010.0,January,9.0,157,6.0,3.0,2.0,2.0
3100,Germany,Myanmar,97.0,53.0,2.0,57.0,2010.0,March,2.0,157,9.0,6.0,2.0,5.0
3101,Germany,Myanmar,97.0,53.0,2.0,57.0,2010.0,April,2.0,157,2.0,9.0,5.0,2.0
3102,Germany,Myanmar,97.0,53.0,2.0,57.0,2010.0,May,5.0,157,2.0,2.0,2.0,8.0
3103,Germany,Myanmar,97.0,53.0,2.0,57.0,2010.0,June,2.0,157,5.0,2.0,8.0,15.0
3104,Germany,Myanmar,97.0,53.0,2.0,57.0,2010.0,July,8.0,157,2.0,5.0,15.0,23.0
3105,Germany,Myanmar,97.0,53.0,2.0,57.0,2010.0,August,15.0,157,8.0,2.0,23.0,10.0
3106,Germany,Myanmar,97.0,53.0,2.0,57.0,2010.0,September,23.0,157,15.0,8.0,10.0,15.0
3107,Germany,Myanmar,97.0,53.0,2.0,57.0,2010.0,October,10.0,157,23.0,15.0,15.0,5.0
3108,Germany,Myanmar,97.0,53.0,2.0,57.0,2010.0,November,15.0,157,10.0,23.0,5.0,3.0
3109,Germany,Myanmar,97.0,53.0,2.0,57.0,2010.0,December,5.0,157,15.0,10.0,3.0,7.0
3164,Germany,Myanmar,89.0,83.0,8.0,92.0,2011.0,August,3.0,713,5.0,15.0,7.0,4.0
3165,Germany,Myanmar,89.0,83.0,8.0,92.0,2011.0,September,7.0,713,3.0,5.0,4.0,13.0
3166,Germany,Myanmar,89.0,83.0,8.0,92.0,2011.0,October,4.0,713,7.0,3.0,13.0,9.0
3167,Germany,Myanmar,89.0,83.0,8.0,92.0,2011.0,November,13.0,713,4.0,7.0,9.0,9.0
3168,Germany,Myanmar,89.0,83.0,8.0,92.0,2011.0,December,9.0,713,13.0,4.0,9.0,13.0
3169,Germany,Myanmar,89.0,83.0,8.0,92.0,2011.0,January,9.0,713,9.0,13.0,13.0,5.0
3170,Germany,Myanmar,89.0,83.0,8.0,92.0,2011.0,February,13.0,713,9.0,9.0,5.0,3.0
3171,Germany,Myanmar,89.0,83.0,8.0,92.0,2011.0,March,5.0,713,13.0,9.0,3.0,7.0
3172,Germany,Myanmar,89.0,83.0,8.0,92.0,2011.0,April,3.0,713,5.0,13.0,7.0,4.0
3173,Germany,Myanmar,89.0,83.0,8.0,92.0,2011.0,May,7.0,713,3.0,5.0,4.0,12.0
3174,Germany,Myanmar,89.0,83.0,8.0,92.0,2011.0,June,4.0,713,7.0,3.0,12.0,1.0
3175,Germany,Myanmar,89.0,83.0,8.0,92.0,2011.0,July,12.0,713,4.0,7.0,1.0,6.0
3224,Germany,Myanmar,43.0,27.0,6.0,35.0,2012.0,January,1.0,702,12.0,4.0,6.0,3.0
3225,Germany,Myanmar,43.0,27.0,6.0,35.0,2012.0,February,6.0,702,1.0,12.0,3.0,1.0
3226,Germany,Myanmar,43.0,27.0,6.0,35.0,2012.0,April,3.0,702,6.0,1.0,1.0,3.0
3227,Germany,Myanmar,43.0,27.0,6.0,35.0,2012.0,May,1.0,702,3.0,6.0,3.0,1.0
3228,Germany,Myanmar,43.0,27.0,6.0,35.0,2012.0,June,3.0,702,1.0,3.0,1.0,4.0
3229,Germany,Myanmar,43.0,27.0,6.0,35.0,2012.0,July,1.0,702,3.0,1.0,4.0,2.0
3230,Germany,Myanmar,43.0,27.0,6.0,35.0,2012.0,August,4.0,702,1.0,3.0,2.0,4.0
3231,Germany,Myanmar,43.0,27.0,6.0,35.0,2012.0,September,2.0,702,4.0,1.0,4.0,9.0
3232,Germany,Myanmar,43.0,27.0,6.0,35.0,2012.0,October,4.0,702,2.0,4.0,9.0,9.0
3233,Germany,Myanmar,43.0,27.0,6.0,35.0,2012.0,November,9.0,702,4.0,2.0,9.0,5.0
3234,Germany,Myanmar,43.0,27.0,6.0,35.0,2012.0,December,9.0,702,9.0,4.0,5.0,8.0
3286,Germany,Myanmar,63.0,10.0,0.0,29.0,2014.0,January,5.0,187,9.0,9.0,8.0,11.0
3287,Germany,Myanmar,63.0,10.0,0.0,29.0,2014.0,February,8.0,187,5.0,9.0,11.0,6.0
3288,Germany,Myanmar,63.0,10.0,0.0,29.0,2014.0,March,11.0,187,8.0,5.0,6.0,3.0
3289,Germany,Myanmar,63.0,10.0,0.0,29.0,2014.0,April,6.0,187,11.0,8.0,3.0,7.0
3290,Germany,Myanmar,63.0,10.0,0.0,29.0,2014.0,May,3.0,187,6.0,11.0,7.0,6.0
3291,Germany,Myanmar,63.0,10.0,0.0,29.0,2014.0,June,7.0,187,3.0,6.0,6.0,5.0
3292,Germany,Myanmar,63.0,10.0,0.0,29.0,2014.0,July,6.0,187,7.0,3.0,5.0,3.0
3293,Germany,Myanmar,63.0,10.0,0.0,29.0,2014.0,August,5.0,187,6.0,7.0,3.0,3.0
3294,Germany,Myanmar,63.0,10.0,0.0,29.0,2014.0,September,3.0,187,5.0,6.0,3.0,3.0
3295,Germany,Myanmar,63.0,10.0,0.0,29.0,2014.0,October,3.0,187,3.0,5.0,3.0,2.0
3296,Germany,Myanmar,63.0,10.0,0.0,29.0,2014.0,November,3.0,187,3.0,3.0,2.0,3.0
3297,Germany,Myanmar,63.0,10.0,0.0,29.0,2014.0,December,2.0,187,3.0,3.0,3.0,4.0
3337,Germany,Myanmar,56.0,12.0,0.0,29.0,2015.0,January,3.0,630,2.0,3.0,4.0,1.0
3338,Germany,Myanmar,56.0,12.0,0.0,29.0,2015.0,February,4.0,630,3.0,2.0,1.0,7.0
3339,Germany,Myanmar,56.0,12.0,0.0,29.0,2015.0,March,1.0,630,4.0,3.0,7.0,4.0
3340,Germany,Myanmar,56.0,12.0,0.0,29.0,2015.0,April,7.0,630,1.0,4.0,4.0,10.0
3341,Germany,Myanmar,56.0,12.0,0.0,29.0,2015.0,May,4.0,630,7.0,1.0,10.0,3.0
3342,Germany,Myanmar,56.0,12.0,0.0,29.0,2015.0,June,10.0,630,4.0,7.0,3.0,4.0
3343,Germany,Myanmar,56.0,12.0,0.0,29.0,2015.0,July,3.0,630,10.0,4.0,4.0,6.0
3344,Germany,Myanmar,56.0,12.0,0.0,29.0,2015.0,August,4.0,630,3.0,10.0,6.0,7.0
3345,Germany,Myanmar,56.0,12.0,0.0,29.0,2015.0,September,6.0,630,4.0,3.0,7.0,4.0
3346,Germany,Myanmar,56.0,12.0,0.0,29.0,2015.0,October,7.0,630,6.0,4.0,4.0,1.0
3347,Germany,Myanmar,56.0,12.0,0.0,29.0,2015.0,November,4.0,630,7.0,6.0,1.0,3.0
3348,Germany,Myanmar,56.0,12.0,0.0,29.0,2015.0,December,1.0,630,4.0,7.0,3.0,1.0
3387,Germany,Myanmar,133.0,11.0,2.0,35.0,2016.0,January,3.0,116,1.0,4.0,1.0,7.0
3388,Germany,Myanmar,133.0,11.0,2.0,35.0,2016.0,February,1.0,116,3.0,1.0,7.0,9.0
3389,Germany,Myanmar,133.0,11.0,2.0,35.0,2016.0,March,7.0,116,1.0,3.0,9.0,10.0
3390,Germany,Myanmar,133.0,11.0,2.0,35.0,2016.0,April,9.0,116,7.0,1.0,10.0,10.0
3391,Germany,Myanmar,133.0,11.0,2.0,35.0,2016.0,May,10.0,116,9.0,7.0,10.0,14.0
3392,Germany,Myanmar,133.0,11.0,2.0,35.0,2016.0,June,10.0,116,10.0,9.0,14.0,24.0
3393,Germany,Myanmar,133.0,11.0,2.0,35.0,2016.0,July,14.0,116,10.0,10.0,24.0,25.0
3394,Germany,Myanmar,133.0,11.0,2.0,35.0,2016.0,August,24.0,116,14.0,10.0,25.0,12.0
3395,Germany,Myanmar,133.0,11.0,2.0,35.0,2016.0,September,25.0,116,24.0,14.0,12.0,11.0
3396,Germany,Myanmar,133.0,11.0,2.0,35.0,2016.0,October,12.0,116,25.0,24.0,11.0,5.0
3397,Germany,Myanmar,133.0,11.0,2.0,35.0,2016.0,November,11.0,116,12.0,25.0,5.0,8.0
3398,Germany,Myanmar,133.0,11.0,2.0,35.0,2016.0,December,5.0,116,11.0,12.0,8.0,2.0
5439,Germany,Myanmar,68.0,28.0,11.0,50.0,2013.0,January,8.0,278,5.0,11.0,2.0,5.0
5440,Germany,Myanmar,68.0,28.0,11.0,50.0,2013.0,February,2.0,278,8.0,5.0,5.0,3.0
5441,Germany,Myanmar,68.0,28.0,11.0,50.0,2013.0,March,5.0,278,2.0,8.0,3.0,3.0
5442,Germany,Myanmar,68.0,28.0,11.0,50.0,2013.0,April,3.0,278,5.0,2.0,3.0,5.0
5443,Germany,Myanmar,68.0,28.0,11.0,50.0,2013.0,May,3.0,278,3.0,5.0,5.0,3.0
5444,Germany,Myanmar,68.0,28.0,11.0,50.0,2013.0,June,5.0,278,3.0,3.0,3.0,1.0
5445,Germany,Myanmar,68.0,28.0,11.0,50.0,2013.0,July,3.0,278,5.0,3.0,1.0,12.0
5446,Germany,Myanmar,68.0,28.0,11.0,50.0,2013.0,August,1.0,278,3.0,5.0,12.0,15.0
5447,Germany,Myanmar,68.0,28.0,11.0,50.0,2013.0,September,12.0,278,1.0,3.0,15.0,8.0
5448,Germany,Myanmar,68.0,28.0,11.0,50.0,2013.0,October,15.0,278,12.0,1.0,8.0,3.0
5449,Germany,Myanmar,68.0,28.0,11.0,50.0,2013.0,November,8.0,278,15.0,12.0,3.0,8.0
5450,Germany,Myanmar,68.0,28.0,11.0,50.0,2013.0,December,3.0,278,8.0,15.0,8.0,23.0
5471,Germany,Myanmar,113.0,137.0,46.0,259.0,2017.0,January,8.0,500,3.0,8.0,23.0,20.0
5472,Germany,Myanmar,113.0,137.0,46.0,259.0,2017.0,May,23.0,500,8.0,3.0,20.0,6.0
5473,Germany,Myanmar,113.0,137.0,46.0,259.0,2017.0,June,20.0,500,23.0,8.0,6.0,11.0
5474,Germany,Myanmar,113.0,137.0,46.0,259.0,2017.0,August,6.0,500,20.0,23.0,11.0,11.0
5475,Germany,Myanmar,113.0,137.0,46.0,259.0,2017.0,September,11.0,500,6.0,20.0,11.0,9.0
5476,Germany,Myanmar,113.0,137.0,46.0,259.0,2017.0,October,11.0,500,11.0,6.0,9.0,15.0
