,destination,Origin,applied,accepted,Rejected,decisions,Year,Month,Value,deaths,last_month,two_months_ago,next_month,two_months_later
140,Canada,Afghanistan,308.0,121.0,29.0,176.0,2007.0,January,48.0,7017,16.0,16.0,24.0,12.0
141,Canada,Afghanistan,308.0,121.0,29.0,176.0,2007.0,February,24.0,7017,48.0,16.0,12.0,20.0
142,Canada,Afghanistan,308.0,121.0,29.0,176.0,2007.0,March,12.0,7017,24.0,48.0,20.0,17.0
143,Canada,Afghanistan,308.0,121.0,29.0,176.0,2007.0,April,20.0,7017,12.0,24.0,17.0,14.0
144,Canada,Afghanistan,308.0,121.0,29.0,176.0,2007.0,May,17.0,7017,20.0,12.0,14.0,14.0
145,Canada,Afghanistan,308.0,121.0,29.0,176.0,2007.0,June,14.0,7017,17.0,20.0,14.0,29.0
146,Canada,Afghanistan,308.0,121.0,29.0,176.0,2007.0,July,14.0,7017,14.0,17.0,29.0,28.0
147,Canada,Afghanistan,308.0,121.0,29.0,176.0,2007.0,August,29.0,7017,14.0,14.0,28.0,23.0
148,Canada,Afghanistan,308.0,121.0,29.0,176.0,2007.0,September,28.0,7017,29.0,14.0,23.0,21.0
149,Canada,Afghanistan,308.0,121.0,29.0,176.0,2007.0,October,23.0,7017,28.0,29.0,21.0,20.0
150,Canada,Afghanistan,308.0,121.0,29.0,176.0,2007.0,November,21.0,7017,23.0,28.0,20.0,30.0
151,Canada,Afghanistan,308.0,121.0,29.0,176.0,2007.0,December,20.0,7017,21.0,23.0,30.0,31.0
212,Canada,Afghanistan,488.0,230.0,10.0,280.0,2008.0,January,30.0,5945,20.0,21.0,31.0,22.0
213,Canada,Afghanistan,488.0,230.0,10.0,280.0,2008.0,February,31.0,5945,30.0,20.0,22.0,32.0
214,Canada,Afghanistan,488.0,230.0,10.0,280.0,2008.0,March,22.0,5945,31.0,30.0,32.0,29.0
215,Canada,Afghanistan,488.0,230.0,10.0,280.0,2008.0,April,32.0,5945,22.0,31.0,29.0,31.0
216,Canada,Afghanistan,488.0,230.0,10.0,280.0,2008.0,May,29.0,5945,32.0,22.0,31.0,34.0
217,Canada,Afghanistan,488.0,230.0,10.0,280.0,2008.0,June,31.0,5945,29.0,32.0,34.0,24.0
218,Canada,Afghanistan,488.0,230.0,10.0,280.0,2008.0,July,34.0,5945,31.0,29.0,24.0,58.0
219,Canada,Afghanistan,488.0,230.0,10.0,280.0,2008.0,August,24.0,5945,34.0,31.0,58.0,43.0
220,Canada,Afghanistan,488.0,230.0,10.0,280.0,2008.0,September,58.0,5945,24.0,34.0,43.0,40.0
221,Canada,Afghanistan,488.0,230.0,10.0,280.0,2008.0,October,43.0,5945,58.0,24.0,40.0,34.0
222,Canada,Afghanistan,488.0,230.0,10.0,280.0,2008.0,November,40.0,5945,43.0,58.0,34.0,36.0
223,Canada,Afghanistan,488.0,230.0,10.0,280.0,2008.0,December,34.0,5945,40.0,43.0,36.0,17.0
292,Canada,Afghanistan,445.0,275.0,18.0,337.0,2009.0,January,36.0,6831,34.0,40.0,17.0,32.0
293,Canada,Afghanistan,445.0,275.0,18.0,337.0,2009.0,February,17.0,6831,36.0,34.0,32.0,14.0
294,Canada,Afghanistan,445.0,275.0,18.0,337.0,2009.0,March,32.0,6831,17.0,36.0,14.0,32.0
295,Canada,Afghanistan,445.0,275.0,18.0,337.0,2009.0,April,14.0,6831,32.0,17.0,32.0,68.0
296,Canada,Afghanistan,445.0,275.0,18.0,337.0,2009.0,May,32.0,6831,14.0,32.0,68.0,51.0
297,Canada,Afghanistan,445.0,275.0,18.0,337.0,2009.0,June,68.0,6831,32.0,14.0,51.0,37.0
298,Canada,Afghanistan,445.0,275.0,18.0,337.0,2009.0,July,51.0,6831,68.0,32.0,37.0,38.0
299,Canada,Afghanistan,445.0,275.0,18.0,337.0,2009.0,August,37.0,6831,51.0,68.0,38.0,31.0
300,Canada,Afghanistan,445.0,275.0,18.0,337.0,2009.0,September,38.0,6831,37.0,51.0,31.0,25.0
301,Canada,Afghanistan,445.0,275.0,18.0,337.0,2009.0,October,31.0,6831,38.0,37.0,25.0,29.0
302,Canada,Afghanistan,445.0,275.0,18.0,337.0,2009.0,November,25.0,6831,31.0,38.0,29.0,46.0
303,Canada,Afghanistan,445.0,275.0,18.0,337.0,2009.0,December,29.0,6831,25.0,31.0,46.0,29.0
374,Canada,Afghanistan,399.0,412.0,26.0,487.0,2010.0,January,46.0,7342,29.0,25.0,29.0,29.0
375,Canada,Afghanistan,399.0,412.0,26.0,487.0,2010.0,February,29.0,7342,46.0,29.0,29.0,19.0
376,Canada,Afghanistan,399.0,412.0,26.0,487.0,2010.0,March,29.0,7342,29.0,46.0,19.0,21.0
377,Canada,Afghanistan,399.0,412.0,26.0,487.0,2010.0,April,19.0,7342,29.0,29.0,21.0,37.0
378,Canada,Afghanistan,399.0,412.0,26.0,487.0,2010.0,May,21.0,7342,19.0,29.0,37.0,31.0
379,Canada,Afghanistan,399.0,412.0,26.0,487.0,2010.0,June,37.0,7342,21.0,19.0,31.0,39.0
380,Canada,Afghanistan,399.0,412.0,26.0,487.0,2010.0,July,31.0,7342,37.0,21.0,39.0,68.0
381,Canada,Afghanistan,399.0,412.0,26.0,487.0,2010.0,August,39.0,7342,31.0,37.0,68.0,26.0
382,Canada,Afghanistan,399.0,412.0,26.0,487.0,2010.0,September,68.0,7342,39.0,31.0,26.0,17.0
383,Canada,Afghanistan,399.0,412.0,26.0,487.0,2010.0,October,26.0,7342,68.0,39.0,17.0,30.0
384,Canada,Afghanistan,399.0,412.0,26.0,487.0,2010.0,November,17.0,7342,26.0,68.0,30.0,38.0
385,Canada,Afghanistan,399.0,412.0,26.0,487.0,2010.0,December,30.0,7342,17.0,26.0,38.0,27.0
458,Canada,Afghanistan,373.0,392.0,50.0,503.0,2011.0,January,38.0,10226,30.0,17.0,27.0,26.0
459,Canada,Afghanistan,373.0,392.0,50.0,503.0,2011.0,February,27.0,10226,38.0,30.0,26.0,24.0
460,Canada,Afghanistan,373.0,392.0,50.0,503.0,2011.0,March,26.0,10226,27.0,38.0,24.0,24.0
461,Canada,Afghanistan,373.0,392.0,50.0,503.0,2011.0,April,24.0,10226,26.0,27.0,24.0,35.0
462,Canada,Afghanistan,373.0,392.0,50.0,503.0,2011.0,May,24.0,10226,24.0,26.0,35.0,31.0
463,Canada,Afghanistan,373.0,392.0,50.0,503.0,2011.0,June,35.0,10226,24.0,24.0,31.0,52.0
464,Canada,Afghanistan,373.0,392.0,50.0,503.0,2011.0,July,31.0,10226,35.0,24.0,52.0,38.0
465,Canada,Afghanistan,373.0,392.0,50.0,503.0,2011.0,August,52.0,10226,31.0,35.0,38.0,40.0
466,Canada,Afghanistan,373.0,392.0,50.0,503.0,2011.0,September,38.0,10226,52.0,31.0,40.0,30.0
467,Canada,Afghanistan,373.0,392.0,50.0,503.0,2011.0,October,40.0,10226,38.0,52.0,30.0,32.0
468,Canada,Afghanistan,373.0,392.0,50.0,503.0,2011.0,November,30.0,10226,40.0,38.0,32.0,27.0
469,Canada,Afghanistan,373.0,392.0,50.0,503.0,2011.0,December,32.0,10226,30.0,40.0,27.0,24.0
541,Canada,Afghanistan,348.0,302.0,57.0,394.0,2012.0,January,27.0,7953,32.0,30.0,24.0,20.0
542,Canada,Afghanistan,348.0,302.0,57.0,394.0,2012.0,February,24.0,7953,27.0,32.0,20.0,20.0
543,Canada,Afghanistan,348.0,302.0,57.0,394.0,2012.0,March,20.0,7953,24.0,27.0,20.0,16.0
544,Canada,Afghanistan,348.0,302.0,57.0,394.0,2012.0,April,20.0,7953,20.0,24.0,16.0,25.0
545,Canada,Afghanistan,348.0,302.0,57.0,394.0,2012.0,May,16.0,7953,20.0,20.0,25.0,27.0
546,Canada,Afghanistan,348.0,302.0,57.0,394.0,2012.0,June,25.0,7953,16.0,20.0,27.0,28.0
547,Canada,Afghanistan,348.0,302.0,57.0,394.0,2012.0,July,27.0,7953,25.0,16.0,28.0,47.0
548,Canada,Afghanistan,348.0,302.0,57.0,394.0,2012.0,August,28.0,7953,27.0,25.0,47.0,67.0
549,Canada,Afghanistan,348.0,302.0,57.0,394.0,2012.0,September,47.0,7953,28.0,27.0,67.0,39.0
550,Canada,Afghanistan,348.0,302.0,57.0,394.0,2012.0,October,67.0,7953,47.0,28.0,39.0,22.0
551,Canada,Afghanistan,348.0,302.0,57.0,394.0,2012.0,November,39.0,7953,67.0,47.0,22.0,31.0
552,Canada,Afghanistan,348.0,302.0,57.0,394.0,2012.0,December,22.0,7953,39.0,67.0,31.0,26.0
624,Canada,Afghanistan,368.0,275.0,67.0,385.0,2013.0,January,31.0,8086,22.0,39.0,26.0,15.0
625,Canada,Afghanistan,368.0,275.0,67.0,385.0,2013.0,February,26.0,8086,31.0,22.0,15.0,13.0
626,Canada,Afghanistan,368.0,275.0,67.0,385.0,2013.0,March,15.0,8086,26.0,31.0,13.0,35.0
627,Canada,Afghanistan,368.0,275.0,67.0,385.0,2013.0,April,13.0,8086,15.0,26.0,35.0,28.0
628,Canada,Afghanistan,368.0,275.0,67.0,385.0,2013.0,May,35.0,8086,13.0,15.0,28.0,35.0
629,Canada,Afghanistan,368.0,275.0,67.0,385.0,2013.0,June,28.0,8086,35.0,13.0,35.0,38.0
630,Canada,Afghanistan,368.0,275.0,67.0,385.0,2013.0,July,35.0,8086,28.0,35.0,38.0,49.0
631,Canada,Afghanistan,368.0,275.0,67.0,385.0,2013.0,August,38.0,8086,35.0,28.0,49.0,29.0
632,Canada,Afghanistan,368.0,275.0,67.0,385.0,2013.0,September,49.0,8086,38.0,35.0,29.0,46.0
633,Canada,Afghanistan,368.0,275.0,67.0,385.0,2013.0,October,29.0,8086,49.0,38.0,46.0,41.0
634,Canada,Afghanistan,368.0,275.0,67.0,385.0,2013.0,November,46.0,8086,29.0,49.0,41.0,27.0
635,Canada,Afghanistan,368.0,275.0,67.0,385.0,2013.0,December,41.0,8086,46.0,29.0,27.0,23.0
699,Canada,Afghanistan,422.0,400.0,88.0,547.0,2014.0,January,27.0,12346,41.0,46.0,23.0,22.0
700,Canada,Afghanistan,422.0,400.0,88.0,547.0,2014.0,February,23.0,12346,27.0,41.0,22.0,36.0
701,Canada,Afghanistan,422.0,400.0,88.0,547.0,2014.0,March,22.0,12346,23.0,27.0,36.0,51.0
702,Canada,Afghanistan,422.0,400.0,88.0,547.0,2014.0,April,36.0,12346,22.0,23.0,51.0,47.0
703,Canada,Afghanistan,422.0,400.0,88.0,547.0,2014.0,May,51.0,12346,36.0,22.0,47.0,44.0
704,Canada,Afghanistan,422.0,400.0,88.0,547.0,2014.0,June,47.0,12346,51.0,36.0,44.0,37.0
705,Canada,Afghanistan,422.0,400.0,88.0,547.0,2014.0,July,44.0,12346,47.0,51.0,37.0,55.0
706,Canada,Afghanistan,422.0,400.0,88.0,547.0,2014.0,August,37.0,12346,44.0,47.0,55.0,35.0
707,Canada,Afghanistan,422.0,400.0,88.0,547.0,2014.0,September,55.0,12346,37.0,44.0,35.0,32.0
708,Canada,Afghanistan,422.0,400.0,88.0,547.0,2014.0,October,35.0,12346,55.0,37.0,32.0,52.0
709,Canada,Afghanistan,422.0,400.0,88.0,547.0,2014.0,November,32.0,12346,35.0,55.0,52.0,45.0
710,Canada,Afghanistan,422.0,400.0,88.0,547.0,2014.0,December,52.0,12346,32.0,35.0,45.0,34.0
772,Canada,Afghanistan,485.0,301.0,54.0,381.0,2015.0,January,45.0,19209,52.0,32.0,34.0,32.0
773,Canada,Afghanistan,485.0,301.0,54.0,381.0,2015.0,February,34.0,19209,45.0,52.0,32.0,20.0
774,Canada,Afghanistan,485.0,301.0,54.0,381.0,2015.0,March,32.0,19209,34.0,45.0,20.0,19.0
775,Canada,Afghanistan,485.0,301.0,54.0,381.0,2015.0,April,20.0,19209,32.0,34.0,19.0,25.0
776,Canada,Afghanistan,485.0,301.0,54.0,381.0,2015.0,May,19.0,19209,20.0,32.0,25.0,37.0
777,Canada,Afghanistan,485.0,301.0,54.0,381.0,2015.0,June,25.0,19209,19.0,20.0,37.0,19.0
778,Canada,Afghanistan,485.0,301.0,54.0,381.0,2015.0,July,37.0,19209,25.0,19.0,19.0,56.0
779,Canada,Afghanistan,485.0,301.0,54.0,381.0,2015.0,August,19.0,19209,37.0,25.0,56.0,64.0
780,Canada,Afghanistan,485.0,301.0,54.0,381.0,2015.0,September,56.0,19209,19.0,37.0,64.0,62.0
781,Canada,Afghanistan,485.0,301.0,54.0,381.0,2015.0,October,64.0,19209,56.0,19.0,62.0,81.0
782,Canada,Afghanistan,485.0,301.0,54.0,381.0,2015.0,November,62.0,19209,64.0,56.0,81.0,80.0
783,Canada,Afghanistan,485.0,301.0,54.0,381.0,2015.0,December,81.0,19209,62.0,64.0,80.0,74.0
848,Canada,Afghanistan,624.0,469.0,84.0,575.0,2016.0,January,80.0,18317,81.0,62.0,74.0,58.0
849,Canada,Afghanistan,624.0,469.0,84.0,575.0,2016.0,February,74.0,18317,80.0,81.0,58.0,33.0
850,Canada,Afghanistan,624.0,469.0,84.0,575.0,2016.0,March,58.0,18317,74.0,80.0,33.0,41.0
851,Canada,Afghanistan,624.0,469.0,84.0,575.0,2016.0,April,33.0,18317,58.0,74.0,41.0,66.0
852,Canada,Afghanistan,624.0,469.0,84.0,575.0,2016.0,May,41.0,18317,33.0,58.0,66.0,35.0
853,Canada,Afghanistan,624.0,469.0,84.0,575.0,2016.0,June,66.0,18317,41.0,33.0,35.0,49.0
854,Canada,Afghanistan,624.0,469.0,84.0,575.0,2016.0,July,35.0,18317,66.0,41.0,49.0,54.0
855,Canada,Afghanistan,624.0,469.0,84.0,575.0,2016.0,August,49.0,18317,35.0,66.0,54.0,57.0
856,Canada,Afghanistan,624.0,469.0,84.0,575.0,2016.0,September,54.0,18317,49.0,35.0,57.0,56.0
857,Canada,Afghanistan,624.0,469.0,84.0,575.0,2016.0,October,57.0,18317,54.0,49.0,56.0,35.0
858,Canada,Afghanistan,624.0,469.0,84.0,575.0,2016.0,November,56.0,18317,57.0,54.0,35.0,56.0
859,Canada,Afghanistan,624.0,469.0,84.0,575.0,2016.0,December,35.0,18317,56.0,57.0,56.0,46.0
925,Canada,Afghanistan,761.0,299.0,66.0,544.0,2017.0,January,56.0,19412,35.0,56.0,46.0,46.0
926,Canada,Afghanistan,761.0,299.0,66.0,544.0,2017.0,February,46.0,19412,56.0,35.0,46.0,50.0
927,Canada,Afghanistan,761.0,299.0,66.0,544.0,2017.0,March,46.0,19412,46.0,56.0,50.0,54.0
928,Canada,Afghanistan,761.0,299.0,66.0,544.0,2017.0,April,50.0,19412,46.0,46.0,54.0,51.0
929,Canada,Afghanistan,761.0,299.0,66.0,544.0,2017.0,May,54.0,19412,50.0,46.0,51.0,67.0
930,Canada,Afghanistan,761.0,299.0,66.0,544.0,2017.0,June,51.0,19412,54.0,50.0,67.0,65.0
931,Canada,Afghanistan,761.0,299.0,66.0,544.0,2017.0,July,67.0,19412,51.0,54.0,65.0,51.0
932,Canada,Afghanistan,761.0,299.0,66.0,544.0,2017.0,August,65.0,19412,67.0,51.0,51.0,80.0
933,Canada,Afghanistan,761.0,299.0,66.0,544.0,2017.0,September,51.0,19412,65.0,67.0,80.0,51.0
934,Canada,Afghanistan,761.0,299.0,66.0,544.0,2017.0,October,80.0,19412,51.0,65.0,51.0,47.0
935,Canada,Afghanistan,761.0,299.0,66.0,544.0,2017.0,November,51.0,19412,80.0,51.0,47.0,24.0
936,Canada,Afghanistan,761.0,299.0,66.0,544.0,2017.0,December,47.0,19412,51.0,80.0,24.0,29.0
1002,Canada,Afghanistan,488.0,436.0,31.0,490.0,2000.0,January,24.0,5235,47.0,51.0,29.0,55.0
1003,Canada,Afghanistan,488.0,436.0,31.0,490.0,2000.0,February,29.0,5235,24.0,47.0,55.0,18.0
1004,Canada,Afghanistan,488.0,436.0,31.0,490.0,2000.0,March,55.0,5235,29.0,24.0,18.0,28.0
1005,Canada,Afghanistan,488.0,436.0,31.0,490.0,2000.0,April,18.0,5235,55.0,29.0,28.0,35.0
1006,Canada,Afghanistan,488.0,436.0,31.0,490.0,2000.0,May,28.0,5235,18.0,55.0,35.0,61.0
1007,Canada,Afghanistan,488.0,436.0,31.0,490.0,2000.0,June,35.0,5235,28.0,18.0,61.0,47.0
1008,Canada,Afghanistan,488.0,436.0,31.0,490.0,2000.0,July,61.0,5235,35.0,28.0,47.0,63.0
1009,Canada,Afghanistan,488.0,436.0,31.0,490.0,2000.0,August,47.0,5235,61.0,35.0,63.0,36.0
1010,Canada,Afghanistan,488.0,436.0,31.0,490.0,2000.0,September,63.0,5235,47.0,61.0,36.0,47.0
1011,Canada,Afghanistan,488.0,436.0,31.0,490.0,2000.0,October,36.0,5235,63.0,47.0,47.0,28.0
1012,Canada,Afghanistan,488.0,436.0,31.0,490.0,2000.0,November,47.0,5235,36.0,63.0,28.0,43.0
1013,Canada,Afghanistan,488.0,436.0,31.0,490.0,2000.0,December,28.0,5235,47.0,36.0,43.0,35.0
1073,Canada,Afghanistan,463.0,305.0,8.0,356.0,2001.0,January,43.0,5308,28.0,47.0,35.0,34.0
1074,Canada,Afghanistan,463.0,305.0,8.0,356.0,2001.0,February,35.0,5308,43.0,28.0,34.0,29.0
1075,Canada,Afghanistan,463.0,305.0,8.0,356.0,2001.0,March,34.0,5308,35.0,43.0,29.0,35.0
1076,Canada,Afghanistan,463.0,305.0,8.0,356.0,2001.0,April,29.0,5308,34.0,35.0,35.0,22.0
1077,Canada,Afghanistan,463.0,305.0,8.0,356.0,2001.0,May,35.0,5308,29.0,34.0,22.0,69.0
1078,Canada,Afghanistan,463.0,305.0,8.0,356.0,2001.0,June,22.0,5308,35.0,29.0,69.0,39.0
1079,Canada,Afghanistan,463.0,305.0,8.0,356.0,2001.0,July,69.0,5308,22.0,35.0,39.0,51.0
1080,Canada,Afghanistan,463.0,305.0,8.0,356.0,2001.0,August,39.0,5308,69.0,22.0,51.0,51.0
1081,Canada,Afghanistan,463.0,305.0,8.0,356.0,2001.0,September,51.0,5308,39.0,69.0,51.0,18.0
1082,Canada,Afghanistan,463.0,305.0,8.0,356.0,2001.0,October,51.0,5308,51.0,39.0,18.0,3.0
1083,Canada,Afghanistan,463.0,305.0,8.0,356.0,2001.0,November,18.0,5308,51.0,51.0,3.0,13.0
1084,Canada,Afghanistan,463.0,305.0,8.0,356.0,2001.0,December,3.0,5308,18.0,51.0,13.0,11.0
1145,Canada,Afghanistan,204.0,217.0,45.0,298.0,2002.0,January,13.0,908,3.0,18.0,11.0,3.0
1146,Canada,Afghanistan,204.0,217.0,45.0,298.0,2002.0,February,11.0,908,13.0,3.0,3.0,3.0
1147,Canada,Afghanistan,204.0,217.0,45.0,298.0,2002.0,March,3.0,908,11.0,13.0,3.0,6.0
1148,Canada,Afghanistan,204.0,217.0,45.0,298.0,2002.0,April,3.0,908,3.0,11.0,6.0,5.0
1149,Canada,Afghanistan,204.0,217.0,45.0,298.0,2002.0,May,6.0,908,3.0,3.0,5.0,2.0
1150,Canada,Afghanistan,204.0,217.0,45.0,298.0,2002.0,June,5.0,908,6.0,3.0,2.0,8.0
1151,Canada,Afghanistan,204.0,217.0,45.0,298.0,2002.0,July,2.0,908,5.0,6.0,8.0,7.0
1152,Canada,Afghanistan,204.0,217.0,45.0,298.0,2002.0,August,8.0,908,2.0,5.0,7.0,17.0
1153,Canada,Afghanistan,204.0,217.0,45.0,298.0,2002.0,September,7.0,908,8.0,2.0,17.0,3.0
1154,Canada,Afghanistan,204.0,217.0,45.0,298.0,2002.0,October,17.0,908,7.0,8.0,3.0,10.0
1155,Canada,Afghanistan,204.0,217.0,45.0,298.0,2002.0,November,3.0,908,17.0,7.0,10.0,1.0
1156,Canada,Afghanistan,204.0,217.0,45.0,298.0,2002.0,December,10.0,908,3.0,17.0,1.0,12.0
1209,Canada,Afghanistan,151.0,202.0,22.0,253.0,2003.0,January,1.0,714,10.0,3.0,12.0,5.0
1210,Canada,Afghanistan,151.0,202.0,22.0,253.0,2003.0,February,12.0,714,1.0,10.0,5.0,11.0
1211,Canada,Afghanistan,151.0,202.0,22.0,253.0,2003.0,March,5.0,714,12.0,1.0,11.0,7.0
1212,Canada,Afghanistan,151.0,202.0,22.0,253.0,2003.0,April,11.0,714,5.0,12.0,7.0,6.0
1213,Canada,Afghanistan,151.0,202.0,22.0,253.0,2003.0,May,7.0,714,11.0,5.0,6.0,13.0
1214,Canada,Afghanistan,151.0,202.0,22.0,253.0,2003.0,June,6.0,714,7.0,11.0,13.0,15.0
1215,Canada,Afghanistan,151.0,202.0,22.0,253.0,2003.0,July,13.0,714,6.0,7.0,15.0,12.0
1216,Canada,Afghanistan,151.0,202.0,22.0,253.0,2003.0,August,15.0,714,13.0,6.0,12.0,15.0
1217,Canada,Afghanistan,151.0,202.0,22.0,253.0,2003.0,September,12.0,714,15.0,13.0,15.0,19.0
1218,Canada,Afghanistan,151.0,202.0,22.0,253.0,2003.0,October,15.0,714,12.0,15.0,19.0,5.0
1219,Canada,Afghanistan,151.0,202.0,22.0,253.0,2003.0,November,19.0,714,15.0,12.0,5.0,12.0
1220,Canada,Afghanistan,151.0,202.0,22.0,253.0,2003.0,December,5.0,714,19.0,15.0,12.0,5.0
1270,Canada,Afghanistan,152.0,100.0,34.0,160.0,2004.0,January,12.0,1089,5.0,19.0,5.0,15.0
1271,Canada,Afghanistan,152.0,100.0,34.0,160.0,2004.0,February,5.0,1089,12.0,5.0,15.0,8.0
1272,Canada,Afghanistan,152.0,100.0,34.0,160.0,2004.0,March,15.0,1089,5.0,12.0,8.0,6.0
1273,Canada,Afghanistan,152.0,100.0,34.0,160.0,2004.0,April,8.0,1089,15.0,5.0,6.0,12.0
1274,Canada,Afghanistan,152.0,100.0,34.0,160.0,2004.0,May,6.0,1089,8.0,15.0,12.0,3.0
1275,Canada,Afghanistan,152.0,100.0,34.0,160.0,2004.0,June,12.0,1089,6.0,8.0,3.0,10.0
1276,Canada,Afghanistan,152.0,100.0,34.0,160.0,2004.0,July,3.0,1089,12.0,6.0,10.0,18.0
1277,Canada,Afghanistan,152.0,100.0,34.0,160.0,2004.0,August,10.0,1089,3.0,12.0,18.0,12.0
1278,Canada,Afghanistan,152.0,100.0,34.0,160.0,2004.0,September,18.0,1089,10.0,3.0,12.0,15.0
1279,Canada,Afghanistan,152.0,100.0,34.0,160.0,2004.0,October,12.0,1089,18.0,10.0,15.0,12.0
