,destination,Origin,applied,accepted,Rejected,decisions,Year,Month,Value,deaths,last_month,two_months_ago,next_month,two_months_later
3508,France,Sudan,98.0,64.0,83.0,147.0,2001.0,November,7.0,3597,12.0,7.0,10.0,5.0
3509,France,Sudan,98.0,64.0,83.0,147.0,2001.0,December,10.0,3597,7.0,12.0,5.0,9.0
3570,France,Sudan,139.0,23.0,55.0,78.0,2002.0,January,5.0,3107,10.0,7.0,9.0,15.0
3571,France,Sudan,139.0,23.0,55.0,78.0,2002.0,February,9.0,3107,5.0,10.0,15.0,5.0
3572,France,Sudan,139.0,23.0,55.0,78.0,2002.0,March,15.0,3107,9.0,5.0,5.0,9.0
3573,France,Sudan,139.0,23.0,55.0,78.0,2002.0,April,5.0,3107,15.0,9.0,9.0,4.0
3574,France,Sudan,139.0,23.0,55.0,78.0,2002.0,May,9.0,3107,5.0,15.0,4.0,21.0
3575,France,Sudan,139.0,23.0,55.0,78.0,2002.0,June,4.0,3107,9.0,5.0,21.0,9.0
3576,France,Sudan,139.0,23.0,55.0,78.0,2002.0,July,21.0,3107,4.0,9.0,9.0,11.0
3577,France,Sudan,139.0,23.0,55.0,78.0,2002.0,August,9.0,3107,21.0,4.0,11.0,22.0
3578,France,Sudan,139.0,23.0,55.0,78.0,2002.0,September,11.0,3107,9.0,21.0,22.0,16.0
3579,France,Sudan,139.0,23.0,55.0,78.0,2002.0,October,22.0,3107,11.0,9.0,16.0,10.0
3580,France,Sudan,139.0,23.0,55.0,78.0,2002.0,November,16.0,3107,22.0,11.0,10.0,14.0
3581,France,Sudan,139.0,23.0,55.0,78.0,2002.0,December,10.0,3107,16.0,22.0,14.0,18.0
3642,France,Sudan,407.0,63.0,192.0,255.0,2003.0,January,14.0,2641,10.0,16.0,18.0,23.0
3643,France,Sudan,407.0,63.0,192.0,255.0,2003.0,February,18.0,2641,14.0,10.0,23.0,30.0
3644,France,Sudan,407.0,63.0,192.0,255.0,2003.0,March,23.0,2641,18.0,14.0,30.0,13.0
3645,France,Sudan,407.0,63.0,192.0,255.0,2003.0,April,30.0,2641,23.0,18.0,13.0,14.0
3646,France,Sudan,407.0,63.0,192.0,255.0,2003.0,May,13.0,2641,30.0,23.0,14.0,65.0
3647,France,Sudan,407.0,63.0,192.0,255.0,2003.0,June,14.0,2641,13.0,30.0,65.0,45.0
3648,France,Sudan,407.0,63.0,192.0,255.0,2003.0,July,65.0,2641,14.0,13.0,45.0,53.0
3649,France,Sudan,407.0,63.0,192.0,255.0,2003.0,August,45.0,2641,65.0,14.0,53.0,61.0
3650,France,Sudan,407.0,63.0,192.0,255.0,2003.0,September,53.0,2641,45.0,65.0,61.0,39.0
3651,France,Sudan,407.0,63.0,192.0,255.0,2003.0,October,61.0,2641,53.0,45.0,39.0,27.0
3652,France,Sudan,407.0,63.0,192.0,255.0,2003.0,November,39.0,2641,61.0,53.0,27.0,12.0
3653,France,Sudan,407.0,63.0,192.0,255.0,2003.0,December,27.0,2641,39.0,61.0,12.0,11.0
3711,France,Sudan,300.0,136.0,311.0,447.0,2004.0,January,12.0,4888,27.0,39.0,11.0,12.0
3712,France,Sudan,300.0,136.0,311.0,447.0,2004.0,February,11.0,4888,12.0,27.0,12.0,15.0
3713,France,Sudan,300.0,136.0,311.0,447.0,2004.0,March,12.0,4888,11.0,12.0,15.0,16.0
3714,France,Sudan,300.0,136.0,311.0,447.0,2004.0,April,15.0,4888,12.0,11.0,16.0,20.0
3715,France,Sudan,300.0,136.0,311.0,447.0,2004.0,May,16.0,4888,15.0,12.0,20.0,13.0
3716,France,Sudan,300.0,136.0,311.0,447.0,2004.0,June,20.0,4888,16.0,15.0,13.0,22.0
3717,France,Sudan,300.0,136.0,311.0,447.0,2004.0,July,13.0,4888,20.0,16.0,22.0,51.0
3718,France,Sudan,300.0,136.0,311.0,447.0,2004.0,August,22.0,4888,13.0,20.0,51.0,33.0
3719,France,Sudan,300.0,136.0,311.0,447.0,2004.0,September,51.0,4888,22.0,13.0,33.0,29.0
3720,France,Sudan,300.0,136.0,311.0,447.0,2004.0,October,33.0,4888,51.0,22.0,29.0,52.0
3721,France,Sudan,300.0,136.0,311.0,447.0,2004.0,November,29.0,4888,33.0,51.0,52.0,34.0
3722,France,Sudan,300.0,136.0,311.0,447.0,2004.0,December,52.0,4888,29.0,33.0,34.0,42.0
3777,France,Sudan,685.0,191.0,280.0,471.0,2005.0,January,34.0,856,52.0,29.0,42.0,56.0
3778,France,Sudan,685.0,191.0,280.0,471.0,2005.0,February,42.0,856,34.0,52.0,56.0,29.0
3779,France,Sudan,685.0,191.0,280.0,471.0,2005.0,March,56.0,856,42.0,34.0,29.0,44.0
3780,France,Sudan,685.0,191.0,280.0,471.0,2005.0,April,29.0,856,56.0,42.0,44.0,26.0
3781,France,Sudan,685.0,191.0,280.0,471.0,2005.0,May,44.0,856,29.0,56.0,26.0,18.0
3782,France,Sudan,685.0,191.0,280.0,471.0,2005.0,June,26.0,856,44.0,29.0,18.0,25.0
3783,France,Sudan,685.0,191.0,280.0,471.0,2005.0,July,18.0,856,26.0,44.0,25.0,38.0
3784,France,Sudan,685.0,191.0,280.0,471.0,2005.0,August,25.0,856,18.0,26.0,38.0,34.0
3785,France,Sudan,685.0,191.0,280.0,471.0,2005.0,September,38.0,856,25.0,18.0,34.0,16.0
3786,France,Sudan,685.0,191.0,280.0,471.0,2005.0,October,34.0,856,38.0,25.0,16.0,40.0
3787,France,Sudan,685.0,191.0,280.0,471.0,2005.0,November,16.0,856,34.0,38.0,40.0,31.0
3788,France,Sudan,685.0,191.0,280.0,471.0,2005.0,December,40.0,856,16.0,34.0,31.0,33.0
3848,France,Sudan,492.0,192.0,220.0,414.0,2006.0,January,31.0,1223,40.0,16.0,33.0,46.0
3849,France,Sudan,492.0,192.0,220.0,414.0,2006.0,February,33.0,1223,31.0,40.0,46.0,15.0
3850,France,Sudan,492.0,192.0,220.0,414.0,2006.0,March,46.0,1223,33.0,31.0,15.0,26.0
3851,France,Sudan,492.0,192.0,220.0,414.0,2006.0,April,15.0,1223,46.0,33.0,26.0,33.0
3852,France,Sudan,492.0,192.0,220.0,414.0,2006.0,May,26.0,1223,15.0,46.0,33.0,53.0
3853,France,Sudan,492.0,192.0,220.0,414.0,2006.0,June,33.0,1223,26.0,15.0,53.0,42.0
3854,France,Sudan,492.0,192.0,220.0,414.0,2006.0,July,53.0,1223,33.0,26.0,42.0,30.0
3855,France,Sudan,492.0,192.0,220.0,414.0,2006.0,August,42.0,1223,53.0,33.0,30.0,38.0
3856,France,Sudan,492.0,192.0,220.0,414.0,2006.0,September,30.0,1223,42.0,53.0,38.0,51.0
3857,France,Sudan,492.0,192.0,220.0,414.0,2006.0,October,38.0,1223,30.0,42.0,51.0,54.0
3858,France,Sudan,492.0,192.0,220.0,414.0,2006.0,November,51.0,1223,38.0,30.0,54.0,56.0
3859,France,Sudan,492.0,192.0,220.0,414.0,2006.0,December,54.0,1223,51.0,38.0,56.0,50.0
3920,France,Sudan,684.0,214.0,322.0,539.0,2007.0,January,56.0,217,54.0,51.0,50.0,21.0
3921,France,Sudan,684.0,214.0,322.0,539.0,2007.0,February,50.0,217,56.0,54.0,21.0,49.0
3922,France,Sudan,684.0,214.0,322.0,539.0,2007.0,March,21.0,217,50.0,56.0,49.0,21.0
3923,France,Sudan,684.0,214.0,322.0,539.0,2007.0,April,49.0,217,21.0,50.0,21.0,27.0
3924,France,Sudan,684.0,214.0,322.0,539.0,2007.0,May,21.0,217,49.0,21.0,27.0,20.0
3925,France,Sudan,684.0,214.0,322.0,539.0,2007.0,June,27.0,217,21.0,49.0,20.0,27.0
3926,France,Sudan,684.0,214.0,322.0,539.0,2007.0,July,20.0,217,27.0,21.0,27.0,28.0
3927,France,Sudan,684.0,214.0,322.0,539.0,2007.0,August,27.0,217,20.0,27.0,28.0,33.0
3928,France,Sudan,684.0,214.0,322.0,539.0,2007.0,September,28.0,217,27.0,20.0,33.0,41.0
3929,France,Sudan,684.0,214.0,322.0,539.0,2007.0,October,33.0,217,28.0,27.0,41.0,30.0
3930,France,Sudan,684.0,214.0,322.0,539.0,2007.0,November,41.0,217,33.0,28.0,30.0,19.0
3931,France,Sudan,684.0,214.0,322.0,539.0,2007.0,December,30.0,217,41.0,33.0,19.0,21.0
3990,France,Sudan,413.0,185.0,219.0,413.0,2008.0,January,19.0,651,30.0,41.0,21.0,38.0
3991,France,Sudan,413.0,185.0,219.0,413.0,2008.0,February,21.0,651,19.0,30.0,38.0,33.0
3992,France,Sudan,413.0,185.0,219.0,413.0,2008.0,March,38.0,651,21.0,19.0,33.0,26.0
3993,France,Sudan,413.0,185.0,219.0,413.0,2008.0,April,33.0,651,38.0,21.0,26.0,21.0
3994,France,Sudan,413.0,185.0,219.0,413.0,2008.0,May,26.0,651,33.0,38.0,21.0,26.0
3995,France,Sudan,413.0,185.0,219.0,413.0,2008.0,June,21.0,651,26.0,33.0,26.0,32.0
3996,France,Sudan,413.0,185.0,219.0,413.0,2008.0,July,26.0,651,21.0,26.0,32.0,26.0
3997,France,Sudan,413.0,185.0,219.0,413.0,2008.0,August,32.0,651,26.0,21.0,26.0,49.0
3998,France,Sudan,413.0,185.0,219.0,413.0,2008.0,September,26.0,651,32.0,26.0,49.0,41.0
3999,France,Sudan,413.0,185.0,219.0,413.0,2008.0,October,49.0,651,26.0,32.0,41.0,65.0
4000,France,Sudan,413.0,185.0,219.0,413.0,2008.0,November,41.0,651,49.0,26.0,65.0,44.0
4001,France,Sudan,413.0,185.0,219.0,413.0,2008.0,December,65.0,651,41.0,49.0,44.0,51.0
4071,France,Sudan,836.0,216.0,365.0,596.0,2009.0,January,44.0,591,65.0,41.0,51.0,51.0
4072,France,Sudan,836.0,216.0,365.0,596.0,2009.0,February,51.0,591,44.0,65.0,51.0,71.0
4073,France,Sudan,836.0,216.0,365.0,596.0,2009.0,March,51.0,591,51.0,44.0,71.0,60.0
4074,France,Sudan,836.0,216.0,365.0,596.0,2009.0,April,71.0,591,51.0,51.0,60.0,48.0
4075,France,Sudan,836.0,216.0,365.0,596.0,2009.0,May,60.0,591,71.0,51.0,48.0,68.0
4076,France,Sudan,836.0,216.0,365.0,596.0,2009.0,June,48.0,591,60.0,71.0,68.0,92.0
4077,France,Sudan,836.0,216.0,365.0,596.0,2009.0,July,68.0,591,48.0,60.0,92.0,62.0
4078,France,Sudan,836.0,216.0,365.0,596.0,2009.0,August,92.0,591,68.0,48.0,62.0,87.0
4079,France,Sudan,836.0,216.0,365.0,596.0,2009.0,September,62.0,591,92.0,68.0,87.0,102.0
4080,France,Sudan,836.0,216.0,365.0,596.0,2009.0,October,87.0,591,62.0,92.0,102.0,76.0
4081,France,Sudan,836.0,216.0,365.0,596.0,2009.0,November,102.0,591,87.0,62.0,76.0,60.0
4082,France,Sudan,836.0,216.0,365.0,596.0,2009.0,December,76.0,591,102.0,87.0,60.0,92.0
4153,France,Sudan,1322.0,220.0,736.0,979.0,2010.0,January,60.0,1172,76.0,102.0,92.0,88.0
4154,France,Sudan,1322.0,220.0,736.0,979.0,2010.0,February,92.0,1172,60.0,76.0,88.0,66.0
4155,France,Sudan,1322.0,220.0,736.0,979.0,2010.0,March,88.0,1172,92.0,60.0,66.0,63.0
4156,France,Sudan,1322.0,220.0,736.0,979.0,2010.0,April,66.0,1172,88.0,92.0,63.0,63.0
4157,France,Sudan,1322.0,220.0,736.0,979.0,2010.0,May,63.0,1172,66.0,88.0,63.0,84.0
4158,France,Sudan,1322.0,220.0,736.0,979.0,2010.0,June,63.0,1172,63.0,66.0,84.0,60.0
4159,France,Sudan,1322.0,220.0,736.0,979.0,2010.0,July,84.0,1172,63.0,63.0,60.0,70.0
4160,France,Sudan,1322.0,220.0,736.0,979.0,2010.0,August,60.0,1172,84.0,63.0,70.0,57.0
4161,France,Sudan,1322.0,220.0,736.0,979.0,2010.0,September,70.0,1172,60.0,84.0,57.0,46.0
4162,France,Sudan,1322.0,220.0,736.0,979.0,2010.0,October,57.0,1172,70.0,60.0,46.0,63.0
4163,France,Sudan,1322.0,220.0,736.0,979.0,2010.0,November,46.0,1172,57.0,70.0,63.0,54.0
4164,France,Sudan,1322.0,220.0,736.0,979.0,2010.0,December,63.0,1172,46.0,57.0,54.0,52.0
4237,France,Sudan,821.0,301.0,1125.0,1471.0,2011.0,January,54.0,1756,63.0,46.0,52.0,53.0
4238,France,Sudan,821.0,301.0,1125.0,1471.0,2011.0,February,52.0,1756,54.0,63.0,53.0,52.0
4239,France,Sudan,821.0,301.0,1125.0,1471.0,2011.0,March,53.0,1756,52.0,54.0,52.0,48.0
4240,France,Sudan,821.0,301.0,1125.0,1471.0,2011.0,April,52.0,1756,53.0,52.0,48.0,59.0
4241,France,Sudan,821.0,301.0,1125.0,1471.0,2011.0,May,48.0,1756,52.0,53.0,59.0,42.0
4242,France,Sudan,821.0,301.0,1125.0,1471.0,2011.0,June,59.0,1756,48.0,52.0,42.0,63.0
4243,France,Sudan,821.0,301.0,1125.0,1471.0,2011.0,July,42.0,1756,59.0,48.0,63.0,147.0
4244,France,Sudan,821.0,301.0,1125.0,1471.0,2011.0,August,63.0,1756,42.0,59.0,147.0,83.0
4245,France,Sudan,821.0,301.0,1125.0,1471.0,2011.0,September,147.0,1756,63.0,42.0,83.0,53.0
4246,France,Sudan,821.0,301.0,1125.0,1471.0,2011.0,October,83.0,1756,147.0,63.0,53.0,77.0
4247,France,Sudan,821.0,301.0,1125.0,1471.0,2011.0,November,53.0,1756,83.0,147.0,77.0,59.0
4248,France,Sudan,821.0,301.0,1125.0,1471.0,2011.0,December,77.0,1756,53.0,83.0,59.0,44.0
4321,France,Sudan,1478.0,219.0,1084.0,1349.0,2012.0,January,59.0,1677,77.0,53.0,44.0,84.0
4322,France,Sudan,1478.0,219.0,1084.0,1349.0,2012.0,February,44.0,1677,59.0,77.0,84.0,54.0
4323,France,Sudan,1478.0,219.0,1084.0,1349.0,2012.0,March,84.0,1677,44.0,59.0,54.0,75.0
4324,France,Sudan,1478.0,219.0,1084.0,1349.0,2012.0,April,54.0,1677,84.0,44.0,75.0,70.0
4325,France,Sudan,1478.0,219.0,1084.0,1349.0,2012.0,May,75.0,1677,54.0,84.0,70.0,79.0
4326,France,Sudan,1478.0,219.0,1084.0,1349.0,2012.0,June,70.0,1677,75.0,54.0,79.0,58.0
4327,France,Sudan,1478.0,219.0,1084.0,1349.0,2012.0,July,79.0,1677,70.0,75.0,58.0,56.0
4328,France,Sudan,1478.0,219.0,1084.0,1349.0,2012.0,August,58.0,1677,79.0,70.0,56.0,70.0
4329,France,Sudan,1478.0,219.0,1084.0,1349.0,2012.0,September,56.0,1677,58.0,79.0,70.0,54.0
4330,France,Sudan,1478.0,219.0,1084.0,1349.0,2012.0,October,70.0,1677,56.0,58.0,54.0,49.0
4331,France,Sudan,1478.0,219.0,1084.0,1349.0,2012.0,November,54.0,1677,70.0,56.0,49.0,59.0
4332,France,Sudan,1478.0,219.0,1084.0,1349.0,2012.0,December,49.0,1677,54.0,70.0,59.0,63.0
4403,France,Sudan,1509.0,191.0,1098.0,1401.0,2013.0,January,59.0,1519,49.0,54.0,63.0,69.0
4404,France,Sudan,1509.0,191.0,1098.0,1401.0,2013.0,February,63.0,1519,59.0,49.0,69.0,53.0
4405,France,Sudan,1509.0,191.0,1098.0,1401.0,2013.0,March,69.0,1519,63.0,59.0,53.0,71.0
4406,France,Sudan,1509.0,191.0,1098.0,1401.0,2013.0,April,53.0,1519,69.0,63.0,71.0,87.0
4407,France,Sudan,1509.0,191.0,1098.0,1401.0,2013.0,May,71.0,1519,53.0,69.0,87.0,70.0
4408,France,Sudan,1509.0,191.0,1098.0,1401.0,2013.0,June,87.0,1519,71.0,53.0,70.0,74.0
4409,France,Sudan,1509.0,191.0,1098.0,1401.0,2013.0,July,70.0,1519,87.0,71.0,74.0,59.0
4410,France,Sudan,1509.0,191.0,1098.0,1401.0,2013.0,August,74.0,1519,70.0,87.0,59.0,81.0
4411,France,Sudan,1509.0,191.0,1098.0,1401.0,2013.0,September,59.0,1519,74.0,70.0,81.0,68.0
4412,France,Sudan,1509.0,191.0,1098.0,1401.0,2013.0,October,81.0,1519,59.0,74.0,68.0,86.0
4413,France,Sudan,1509.0,191.0,1098.0,1401.0,2013.0,November,68.0,1519,81.0,59.0,86.0,92.0
4414,France,Sudan,1509.0,191.0,1098.0,1401.0,2013.0,December,86.0,1519,68.0,81.0,92.0,88.0
4478,France,Sudan,2844.0,283.0,1556.0,2007.0,2014.0,January,92.0,2523,86.0,68.0,88.0,137.0
4479,France,Sudan,2844.0,283.0,1556.0,2007.0,2014.0,February,88.0,2523,92.0,86.0,137.0,140.0
4480,France,Sudan,2844.0,283.0,1556.0,2007.0,2014.0,March,137.0,2523,88.0,92.0,140.0,136.0
4481,France,Sudan,2844.0,283.0,1556.0,2007.0,2014.0,April,140.0,2523,137.0,88.0,136.0,144.0
4482,France,Sudan,2844.0,283.0,1556.0,2007.0,2014.0,May,136.0,2523,140.0,137.0,144.0,186.0
4483,France,Sudan,2844.0,283.0,1556.0,2007.0,2014.0,June,144.0,2523,136.0,140.0,186.0,117.0
4484,France,Sudan,2844.0,283.0,1556.0,2007.0,2014.0,July,186.0,2523,144.0,136.0,117.0,170.0
4485,France,Sudan,2844.0,283.0,1556.0,2007.0,2014.0,August,117.0,2523,186.0,144.0,170.0,245.0
4486,France,Sudan,2844.0,283.0,1556.0,2007.0,2014.0,September,170.0,2523,117.0,186.0,245.0,227.0
4487,France,Sudan,2844.0,283.0,1556.0,2007.0,2014.0,October,245.0,2523,170.0,117.0,227.0,266.0
4488,France,Sudan,2844.0,283.0,1556.0,2007.0,2014.0,November,227.0,2523,245.0,170.0,266.0,110.0
4489,France,Sudan,2844.0,283.0,1556.0,2007.0,2014.0,December,266.0,2523,227.0,245.0,110.0,149.0
4555,France,Sudan,7004.0,1316.0,2901.0,4535.0,2015.0,January,110.0,1757,266.0,227.0,149.0,259.0
4556,France,Sudan,7004.0,1316.0,2901.0,4535.0,2015.0,February,149.0,1757,110.0,266.0,259.0,261.0
4557,France,Sudan,7004.0,1316.0,2901.0,4535.0,2015.0,March,259.0,1757,149.0,110.0,261.0,199.0
4558,France,Sudan,7004.0,1316.0,2901.0,4535.0,2015.0,April,261.0,1757,259.0,149.0,199.0,375.0
4559,France,Sudan,7004.0,1316.0,2901.0,4535.0,2015.0,May,199.0,1757,261.0,259.0,375.0,434.0
4560,France,Sudan,7004.0,1316.0,2901.0,4535.0,2015.0,June,375.0,1757,199.0,261.0,434.0,647.0
4561,France,Sudan,7004.0,1316.0,2901.0,4535.0,2015.0,July,434.0,1757,375.0,199.0,647.0,649.0
4562,France,Sudan,7004.0,1316.0,2901.0,4535.0,2015.0,August,647.0,1757,434.0,375.0,649.0,621.0
4563,France,Sudan,7004.0,1316.0,2901.0,4535.0,2015.0,September,649.0,1757,647.0,434.0,621.0,641.0
4564,France,Sudan,7004.0,1316.0,2901.0,4535.0,2015.0,October,621.0,1757,649.0,647.0,641.0,993.0
4565,France,Sudan,7004.0,1316.0,2901.0,4535.0,2015.0,November,641.0,1757,621.0,649.0,993.0,471.0
4566,France,Sudan,7004.0,1316.0,2901.0,4535.0,2015.0,December,993.0,1757,641.0,621.0,471.0,547.0
4628,France,Sudan,8927.0,2416.0,4502.0,7715.0,2016.0,January,471.0,2049,993.0,641.0,547.0,719.0
4629,France,Sudan,8927.0,2416.0,4502.0,7715.0,2016.0,February,547.0,2049,471.0,993.0,719.0,539.0
4630,France,Sudan,8927.0,2416.0,4502.0,7715.0,2016.0,March,719.0,2049,547.0,471.0,539.0,312.0
4631,France,Sudan,8927.0,2416.0,4502.0,7715.0,2016.0,April,539.0,2049,719.0,547.0,312.0,286.0
4632,France,Sudan,8927.0,2416.0,4502.0,7715.0,2016.0,May,312.0,2049,539.0,719.0,286.0,261.0
4633,France,Sudan,8927.0,2416.0,4502.0,7715.0,2016.0,June,286.0,2049,312.0,539.0,261.0,372.0
4634,France,Sudan,8927.0,2416.0,4502.0,7715.0,2016.0,July,261.0,2049,286.0,312.0,372.0,579.0
4635,France,Sudan,8927.0,2416.0,4502.0,7715.0,2016.0,August,372.0,2049,261.0,286.0,579.0,601.0
4636,France,Sudan,8927.0,2416.0,4502.0,7715.0,2016.0,September,579.0,2049,372.0,261.0,601.0,457.0
4637,France,Sudan,8927.0,2416.0,4502.0,7715.0,2016.0,October,601.0,2049,579.0,372.0,457.0,430.0
4638,France,Sudan,8927.0,2416.0,4502.0,7715.0,2016.0,November,457.0,2049,601.0,579.0,430.0,489.0
4703,France,Sudan,7417.0,3744.0,3872.0,8709.0,2017.0,January,430.0,593,457.0,601.0,489.0,471.0
4704,France,Sudan,7417.0,3744.0,3872.0,8709.0,2017.0,February,489.0,593,430.0,457.0,471.0,474.0
4705,France,Sudan,7417.0,3744.0,3872.0,8709.0,2017.0,March,471.0,593,489.0,430.0,474.0,441.0
4706,France,Sudan,7417.0,3744.0,3872.0,8709.0,2017.0,April,474.0,593,471.0,489.0,441.0,283.0
4707,France,Sudan,7417.0,3744.0,3872.0,8709.0,2017.0,May,441.0,593,474.0,471.0,283.0,356.0
4708,France,Sudan,7417.0,3744.0,3872.0,8709.0,2017.0,June,283.0,593,441.0,474.0,356.0,391.0
4709,France,Sudan,7417.0,3744.0,3872.0,8709.0,2017.0,July,356.0,593,283.0,441.0,391.0,336.0
4710,France,Sudan,7417.0,3744.0,3872.0,8709.0,2017.0,August,391.0,593,356.0,283.0,336.0,472.0
4711,France,Sudan,7417.0,3744.0,3872.0,8709.0,2017.0,September,336.0,593,391.0,356.0,472.0,275.0
4712,France,Sudan,7417.0,3744.0,3872.0,8709.0,2017.0,October,472.0,593,336.0,391.0,275.0,270.0
