,destination,Origin,applied,accepted,Rejected,decisions,Year,Month,Value,deaths,last_month,two_months_ago,next_month,two_months_later
2799,Canada,Myanmar,23.0,26.0,3.0,29.0,2006.0,January,3.0,244,3.0,2.0,3.0,2.0
2800,Canada,Myanmar,23.0,26.0,3.0,29.0,2006.0,February,3.0,244,3.0,3.0,2.0,7.0
2801,Canada,Myanmar,23.0,26.0,3.0,29.0,2006.0,April,2.0,244,3.0,3.0,7.0,3.0
2802,Canada,Myanmar,23.0,26.0,3.0,29.0,2006.0,May,7.0,244,2.0,3.0,3.0,2.0
2803,Canada,Myanmar,23.0,26.0,3.0,29.0,2006.0,June,3.0,244,7.0,2.0,2.0,2.0
2804,Canada,Myanmar,23.0,26.0,3.0,29.0,2006.0,July,2.0,244,3.0,7.0,2.0,1.0
2805,Canada,Myanmar,23.0,26.0,3.0,29.0,2006.0,September,2.0,244,2.0,3.0,1.0,9.0
2806,Canada,Myanmar,23.0,26.0,3.0,29.0,2006.0,November,1.0,244,2.0,2.0,9.0,1.0
2866,Canada,Myanmar,21.0,13.0,4.0,17.0,2007.0,January,9.0,348,1.0,2.0,1.0,1.0
2867,Canada,Myanmar,21.0,13.0,4.0,17.0,2007.0,February,1.0,348,9.0,1.0,1.0,2.0
2868,Canada,Myanmar,21.0,13.0,4.0,17.0,2007.0,March,1.0,348,1.0,9.0,2.0,1.0
2869,Canada,Myanmar,21.0,13.0,4.0,17.0,2007.0,April,2.0,348,1.0,1.0,1.0,4.0
2870,Canada,Myanmar,21.0,13.0,4.0,17.0,2007.0,May,1.0,348,2.0,1.0,4.0,2.0
2871,Canada,Myanmar,21.0,13.0,4.0,17.0,2007.0,October,4.0,348,1.0,2.0,2.0,1.0
2872,Canada,Myanmar,21.0,13.0,4.0,17.0,2007.0,November,2.0,348,4.0,1.0,1.0,1.0
2873,Canada,Myanmar,21.0,13.0,4.0,17.0,2007.0,December,1.0,348,2.0,4.0,1.0,1.0
2932,Canada,Myanmar,12.0,7.0,1.0,8.0,2008.0,January,1.0,64,1.0,2.0,1.0,2.0
2933,Canada,Myanmar,12.0,7.0,1.0,8.0,2008.0,February,1.0,64,1.0,1.0,2.0,1.0
2934,Canada,Myanmar,12.0,7.0,1.0,8.0,2008.0,March,2.0,64,1.0,1.0,1.0,1.0
2935,Canada,Myanmar,12.0,7.0,1.0,8.0,2008.0,April,1.0,64,2.0,1.0,1.0,2.0
2936,Canada,Myanmar,12.0,7.0,1.0,8.0,2008.0,May,1.0,64,1.0,2.0,2.0,2.0
2937,Canada,Myanmar,12.0,7.0,1.0,8.0,2008.0,June,2.0,64,1.0,1.0,2.0,2.0
2938,Canada,Myanmar,12.0,7.0,1.0,8.0,2008.0,August,2.0,64,2.0,1.0,2.0,2.0
2939,Canada,Myanmar,12.0,7.0,1.0,8.0,2008.0,October,2.0,64,2.0,2.0,2.0,1.0
2940,Canada,Myanmar,12.0,7.0,1.0,8.0,2008.0,November,2.0,64,2.0,2.0,1.0,1.0
3003,Canada,Myanmar,9.0,22.0,2.0,24.0,2009.0,January,1.0,190,2.0,2.0,1.0,1.0
3004,Canada,Myanmar,9.0,22.0,2.0,24.0,2009.0,March,1.0,190,1.0,2.0,1.0,3.0
3005,Canada,Myanmar,9.0,22.0,2.0,24.0,2009.0,June,1.0,190,1.0,1.0,3.0,1.0
3006,Canada,Myanmar,9.0,22.0,2.0,24.0,2009.0,August,3.0,190,1.0,1.0,1.0,2.0
3007,Canada,Myanmar,9.0,22.0,2.0,24.0,2009.0,September,1.0,190,3.0,1.0,2.0,1.0
3008,Canada,Myanmar,9.0,22.0,2.0,24.0,2009.0,November,2.0,190,1.0,3.0,1.0,2.0
3009,Canada,Myanmar,9.0,22.0,2.0,24.0,2009.0,December,1.0,190,2.0,1.0,2.0,1.0
3070,Canada,Myanmar,9.0,4.0,2.0,6.0,2010.0,June,2.0,157,1.0,2.0,1.0,1.0
3071,Canada,Myanmar,9.0,4.0,2.0,6.0,2010.0,July,1.0,157,2.0,1.0,1.0,4.0
3072,Canada,Myanmar,9.0,4.0,2.0,6.0,2010.0,September,1.0,157,1.0,2.0,4.0,2.0
3073,Canada,Myanmar,9.0,4.0,2.0,6.0,2010.0,October,4.0,157,1.0,1.0,2.0,1.0
3074,Canada,Myanmar,9.0,4.0,2.0,6.0,2010.0,December,2.0,157,4.0,1.0,1.0,1.0
3137,Canada,Myanmar,7.0,12.0,4.0,17.0,2011.0,January,1.0,713,2.0,4.0,1.0,5.0
3138,Canada,Myanmar,7.0,12.0,4.0,17.0,2011.0,August,1.0,713,1.0,2.0,5.0,2.0
3139,Canada,Myanmar,7.0,12.0,4.0,17.0,2011.0,November,5.0,713,1.0,1.0,2.0,1.0
3199,Canada,Myanmar,4.0,0.0,2.0,2.0,2012.0,December,2.0,702,5.0,1.0,1.0,1.0
3262,Canada,Myanmar,4.0,0.0,6.0,7.0,2014.0,July,1.0,187,2.0,5.0,1.0,3.0
3263,Canada,Myanmar,4.0,0.0,6.0,7.0,2014.0,October,1.0,187,1.0,2.0,3.0,1.0
3264,Canada,Myanmar,4.0,0.0,6.0,7.0,2014.0,December,3.0,187,1.0,1.0,1.0,1.0
3316,Canada,Myanmar,7.0,5.0,3.0,8.0,2015.0,May,1.0,630,3.0,1.0,1.0,1.0
