,destination,Origin,applied,accepted,Rejected,decisions,Year,Month,Value,deaths,last_month,two_months_ago,next_month,two_months_later
1410,Canada,DR_Congo,1245.0,569.0,177.0,801.0,2001.0,December,69.0,454,120.0,147.0,72.0,39.0
1468,Canada,DR_Congo,649.0,489.0,237.0,786.0,2002.0,January,72.0,1281,69.0,120.0,39.0,25.0
1469,Canada,DR_Congo,649.0,489.0,237.0,786.0,2002.0,February,39.0,1281,72.0,69.0,25.0,36.0
1470,Canada,DR_Congo,649.0,489.0,237.0,786.0,2002.0,March,25.0,1281,39.0,72.0,36.0,41.0
1471,Canada,DR_Congo,649.0,489.0,237.0,786.0,2002.0,April,36.0,1281,25.0,39.0,41.0,42.0
1472,Canada,DR_Congo,649.0,489.0,237.0,786.0,2002.0,May,41.0,1281,36.0,25.0,42.0,48.0
1473,Canada,DR_Congo,649.0,489.0,237.0,786.0,2002.0,June,42.0,1281,41.0,36.0,48.0,60.0
1474,Canada,DR_Congo,649.0,489.0,237.0,786.0,2002.0,July,48.0,1281,42.0,41.0,60.0,55.0
1475,Canada,DR_Congo,649.0,489.0,237.0,786.0,2002.0,August,60.0,1281,48.0,42.0,55.0,52.0
1476,Canada,DR_Congo,649.0,489.0,237.0,786.0,2002.0,September,55.0,1281,60.0,48.0,52.0,36.0
1477,Canada,DR_Congo,649.0,489.0,237.0,786.0,2002.0,October,52.0,1281,55.0,60.0,36.0,60.0
1478,Canada,DR_Congo,649.0,489.0,237.0,786.0,2002.0,November,36.0,1281,52.0,55.0,60.0,20.0
1479,Canada,DR_Congo,649.0,489.0,237.0,786.0,2002.0,December,60.0,1281,36.0,52.0,20.0,48.0
1537,Canada,DR_Congo,417.0,203.0,108.0,322.0,2006.0,January,20.0,182,60.0,36.0,48.0,45.0
1538,Canada,DR_Congo,417.0,203.0,108.0,322.0,2006.0,February,48.0,182,20.0,60.0,45.0,26.0
1539,Canada,DR_Congo,417.0,203.0,108.0,322.0,2006.0,March,45.0,182,48.0,20.0,26.0,28.0
1540,Canada,DR_Congo,417.0,203.0,108.0,322.0,2006.0,April,26.0,182,45.0,48.0,28.0,28.0
1541,Canada,DR_Congo,417.0,203.0,108.0,322.0,2006.0,May,28.0,182,26.0,45.0,28.0,50.0
1542,Canada,DR_Congo,417.0,203.0,108.0,322.0,2006.0,June,28.0,182,28.0,26.0,50.0,34.0
1543,Canada,DR_Congo,417.0,203.0,108.0,322.0,2006.0,July,50.0,182,28.0,28.0,34.0,43.0
1544,Canada,DR_Congo,417.0,203.0,108.0,322.0,2006.0,August,34.0,182,50.0,28.0,43.0,45.0
1545,Canada,DR_Congo,417.0,203.0,108.0,322.0,2006.0,September,43.0,182,34.0,50.0,45.0,41.0
1546,Canada,DR_Congo,417.0,203.0,108.0,322.0,2006.0,October,45.0,182,43.0,34.0,41.0,23.0
1547,Canada,DR_Congo,417.0,203.0,108.0,322.0,2006.0,November,41.0,182,45.0,43.0,23.0,45.0
1548,Canada,DR_Congo,417.0,203.0,108.0,322.0,2006.0,December,23.0,182,41.0,45.0,45.0,17.0
1605,Canada,DR_Congo,356.0,160.0,76.0,249.0,2007.0,January,45.0,632,23.0,41.0,17.0,14.0
1606,Canada,DR_Congo,356.0,160.0,76.0,249.0,2007.0,February,17.0,632,45.0,23.0,14.0,30.0
1607,Canada,DR_Congo,356.0,160.0,76.0,249.0,2007.0,March,14.0,632,17.0,45.0,30.0,19.0
1608,Canada,DR_Congo,356.0,160.0,76.0,249.0,2007.0,April,30.0,632,14.0,17.0,19.0,27.0
1609,Canada,DR_Congo,356.0,160.0,76.0,249.0,2007.0,May,19.0,632,30.0,14.0,27.0,37.0
1610,Canada,DR_Congo,356.0,160.0,76.0,249.0,2007.0,June,27.0,632,19.0,30.0,37.0,23.0
1611,Canada,DR_Congo,356.0,160.0,76.0,249.0,2007.0,July,37.0,632,27.0,19.0,23.0,30.0
1612,Canada,DR_Congo,356.0,160.0,76.0,249.0,2007.0,August,23.0,632,37.0,27.0,30.0,29.0
1613,Canada,DR_Congo,356.0,160.0,76.0,249.0,2007.0,September,30.0,632,23.0,37.0,29.0,35.0
1614,Canada,DR_Congo,356.0,160.0,76.0,249.0,2007.0,October,29.0,632,30.0,23.0,35.0,45.0
1615,Canada,DR_Congo,356.0,160.0,76.0,249.0,2007.0,November,35.0,632,29.0,30.0,45.0,67.0
1616,Canada,DR_Congo,356.0,160.0,76.0,249.0,2007.0,December,45.0,632,35.0,29.0,67.0,32.0
1674,Canada,DR_Congo,425.0,144.0,63.0,228.0,2008.0,January,67.0,736,45.0,35.0,32.0,34.0
1675,Canada,DR_Congo,425.0,144.0,63.0,228.0,2008.0,February,32.0,736,67.0,45.0,34.0,34.0
1676,Canada,DR_Congo,425.0,144.0,63.0,228.0,2008.0,March,34.0,736,32.0,67.0,34.0,27.0
1677,Canada,DR_Congo,425.0,144.0,63.0,228.0,2008.0,April,34.0,736,34.0,32.0,27.0,31.0
1678,Canada,DR_Congo,425.0,144.0,63.0,228.0,2008.0,May,27.0,736,34.0,34.0,31.0,43.0
1679,Canada,DR_Congo,425.0,144.0,63.0,228.0,2008.0,June,31.0,736,27.0,34.0,43.0,42.0
1680,Canada,DR_Congo,425.0,144.0,63.0,228.0,2008.0,July,43.0,736,31.0,27.0,42.0,27.0
1681,Canada,DR_Congo,425.0,144.0,63.0,228.0,2008.0,August,42.0,736,43.0,31.0,27.0,30.0
1682,Canada,DR_Congo,425.0,144.0,63.0,228.0,2008.0,September,27.0,736,42.0,43.0,30.0,35.0
1683,Canada,DR_Congo,425.0,144.0,63.0,228.0,2008.0,October,30.0,736,27.0,42.0,35.0,35.0
1684,Canada,DR_Congo,425.0,144.0,63.0,228.0,2008.0,November,35.0,736,30.0,27.0,35.0,46.0
1685,Canada,DR_Congo,425.0,144.0,63.0,228.0,2008.0,December,35.0,736,35.0,30.0,46.0,18.0
1753,Canada,DR_Congo,298.0,178.0,88.0,286.0,2009.0,January,46.0,1824,35.0,35.0,18.0,23.0
1754,Canada,DR_Congo,298.0,178.0,88.0,286.0,2009.0,February,18.0,1824,46.0,35.0,23.0,24.0
1755,Canada,DR_Congo,298.0,178.0,88.0,286.0,2009.0,March,23.0,1824,18.0,46.0,24.0,23.0
1756,Canada,DR_Congo,298.0,178.0,88.0,286.0,2009.0,April,24.0,1824,23.0,18.0,23.0,37.0
1757,Canada,DR_Congo,298.0,178.0,88.0,286.0,2009.0,May,23.0,1824,24.0,23.0,37.0,21.0
1758,Canada,DR_Congo,298.0,178.0,88.0,286.0,2009.0,June,37.0,1824,23.0,24.0,21.0,26.0
1759,Canada,DR_Congo,298.0,178.0,88.0,286.0,2009.0,July,21.0,1824,37.0,23.0,26.0,35.0
1760,Canada,DR_Congo,298.0,178.0,88.0,286.0,2009.0,August,26.0,1824,21.0,37.0,35.0,30.0
1761,Canada,DR_Congo,298.0,178.0,88.0,286.0,2009.0,September,35.0,1824,26.0,21.0,30.0,20.0
1762,Canada,DR_Congo,298.0,178.0,88.0,286.0,2009.0,October,30.0,1824,35.0,26.0,20.0,23.0
1763,Canada,DR_Congo,298.0,178.0,88.0,286.0,2009.0,November,20.0,1824,30.0,35.0,23.0,20.0
1764,Canada,DR_Congo,298.0,178.0,88.0,286.0,2009.0,December,23.0,1824,20.0,30.0,20.0,18.0
1833,Canada,DR_Congo,288.0,207.0,73.0,297.0,2010.0,January,20.0,208,23.0,20.0,18.0,16.0
1834,Canada,DR_Congo,288.0,207.0,73.0,297.0,2010.0,February,18.0,208,20.0,23.0,16.0,17.0
1835,Canada,DR_Congo,288.0,207.0,73.0,297.0,2010.0,March,16.0,208,18.0,20.0,17.0,24.0
1836,Canada,DR_Congo,288.0,207.0,73.0,297.0,2010.0,April,17.0,208,16.0,18.0,24.0,23.0
1837,Canada,DR_Congo,288.0,207.0,73.0,297.0,2010.0,May,24.0,208,17.0,16.0,23.0,35.0
1838,Canada,DR_Congo,288.0,207.0,73.0,297.0,2010.0,June,23.0,208,24.0,17.0,35.0,35.0
1839,Canada,DR_Congo,288.0,207.0,73.0,297.0,2010.0,July,35.0,208,23.0,24.0,35.0,42.0
1840,Canada,DR_Congo,288.0,207.0,73.0,297.0,2010.0,August,35.0,208,35.0,23.0,42.0,25.0
1841,Canada,DR_Congo,288.0,207.0,73.0,297.0,2010.0,September,42.0,208,35.0,35.0,25.0,27.0
1842,Canada,DR_Congo,288.0,207.0,73.0,297.0,2010.0,October,25.0,208,42.0,35.0,27.0,32.0
1843,Canada,DR_Congo,288.0,207.0,73.0,297.0,2010.0,November,27.0,208,25.0,42.0,32.0,35.0
1844,Canada,DR_Congo,288.0,207.0,73.0,297.0,2010.0,December,32.0,208,27.0,25.0,35.0,34.0
1913,Canada,DR_Congo,347.0,220.0,128.0,391.0,2011.0,January,35.0,157,32.0,27.0,34.0,36.0
1914,Canada,DR_Congo,347.0,220.0,128.0,391.0,2011.0,February,34.0,157,35.0,32.0,36.0,26.0
1915,Canada,DR_Congo,347.0,220.0,128.0,391.0,2011.0,March,36.0,157,34.0,35.0,26.0,36.0
1916,Canada,DR_Congo,347.0,220.0,128.0,391.0,2011.0,April,26.0,157,36.0,34.0,36.0,25.0
1917,Canada,DR_Congo,347.0,220.0,128.0,391.0,2011.0,May,36.0,157,26.0,36.0,25.0,23.0
1918,Canada,DR_Congo,347.0,220.0,128.0,391.0,2011.0,June,25.0,157,36.0,26.0,23.0,34.0
1919,Canada,DR_Congo,347.0,220.0,128.0,391.0,2011.0,July,23.0,157,25.0,36.0,34.0,45.0
1920,Canada,DR_Congo,347.0,220.0,128.0,391.0,2011.0,August,34.0,157,23.0,25.0,45.0,32.0
1921,Canada,DR_Congo,347.0,220.0,128.0,391.0,2011.0,September,45.0,157,34.0,23.0,32.0,17.0
1922,Canada,DR_Congo,347.0,220.0,128.0,391.0,2011.0,October,32.0,157,45.0,34.0,17.0,27.0
1923,Canada,DR_Congo,347.0,220.0,128.0,391.0,2011.0,November,17.0,157,32.0,45.0,27.0,26.0
1924,Canada,DR_Congo,347.0,220.0,128.0,391.0,2011.0,December,27.0,157,17.0,32.0,26.0,24.0
1994,Canada,DR_Congo,337.0,290.0,169.0,488.0,2012.0,January,26.0,786,27.0,17.0,24.0,14.0
1995,Canada,DR_Congo,337.0,290.0,169.0,488.0,2012.0,February,24.0,786,26.0,27.0,14.0,21.0
1996,Canada,DR_Congo,337.0,290.0,169.0,488.0,2012.0,March,14.0,786,24.0,26.0,21.0,30.0
1997,Canada,DR_Congo,337.0,290.0,169.0,488.0,2012.0,April,21.0,786,14.0,24.0,30.0,31.0
1998,Canada,DR_Congo,337.0,290.0,169.0,488.0,2012.0,May,30.0,786,21.0,14.0,31.0,31.0
1999,Canada,DR_Congo,337.0,290.0,169.0,488.0,2012.0,June,31.0,786,30.0,21.0,31.0,30.0
2000,Canada,DR_Congo,337.0,290.0,169.0,488.0,2012.0,July,31.0,786,31.0,30.0,30.0,44.0
2001,Canada,DR_Congo,337.0,290.0,169.0,488.0,2012.0,August,30.0,786,31.0,31.0,44.0,28.0
2002,Canada,DR_Congo,337.0,290.0,169.0,488.0,2012.0,September,44.0,786,30.0,31.0,28.0,46.0
2003,Canada,DR_Congo,337.0,290.0,169.0,488.0,2012.0,October,28.0,786,44.0,30.0,46.0,32.0
2004,Canada,DR_Congo,337.0,290.0,169.0,488.0,2012.0,November,46.0,786,28.0,44.0,32.0,25.0
2005,Canada,DR_Congo,337.0,290.0,169.0,488.0,2012.0,December,32.0,786,46.0,28.0,25.0,25.0
2078,Canada,DR_Congo,279.0,211.0,173.0,428.0,2013.0,January,25.0,1573,32.0,46.0,25.0,22.0
2079,Canada,DR_Congo,279.0,211.0,173.0,428.0,2013.0,February,25.0,1573,25.0,32.0,22.0,36.0
2080,Canada,DR_Congo,279.0,211.0,173.0,428.0,2013.0,March,22.0,1573,25.0,25.0,36.0,23.0
2081,Canada,DR_Congo,279.0,211.0,173.0,428.0,2013.0,April,36.0,1573,22.0,25.0,23.0,36.0
2082,Canada,DR_Congo,279.0,211.0,173.0,428.0,2013.0,May,23.0,1573,36.0,22.0,36.0,17.0
2083,Canada,DR_Congo,279.0,211.0,173.0,428.0,2013.0,June,36.0,1573,23.0,36.0,17.0,32.0
2084,Canada,DR_Congo,279.0,211.0,173.0,428.0,2013.0,July,17.0,1573,36.0,23.0,32.0,42.0
2085,Canada,DR_Congo,279.0,211.0,173.0,428.0,2013.0,August,32.0,1573,17.0,36.0,42.0,21.0
2086,Canada,DR_Congo,279.0,211.0,173.0,428.0,2013.0,September,42.0,1573,32.0,17.0,21.0,23.0
2087,Canada,DR_Congo,279.0,211.0,173.0,428.0,2013.0,October,21.0,1573,42.0,32.0,23.0,6.0
2088,Canada,DR_Congo,279.0,211.0,173.0,428.0,2013.0,November,23.0,1573,21.0,42.0,6.0,27.0
2089,Canada,DR_Congo,279.0,211.0,173.0,428.0,2013.0,December,6.0,1573,23.0,21.0,27.0,24.0
2150,Canada,DR_Congo,301.0,144.0,187.0,350.0,2014.0,January,27.0,1002,6.0,23.0,24.0,23.0
2151,Canada,DR_Congo,301.0,144.0,187.0,350.0,2014.0,February,24.0,1002,27.0,6.0,23.0,23.0
2152,Canada,DR_Congo,301.0,144.0,187.0,350.0,2014.0,March,23.0,1002,24.0,27.0,23.0,26.0
2153,Canada,DR_Congo,301.0,144.0,187.0,350.0,2014.0,April,23.0,1002,23.0,24.0,26.0,33.0
2154,Canada,DR_Congo,301.0,144.0,187.0,350.0,2014.0,May,26.0,1002,23.0,23.0,33.0,40.0
2155,Canada,DR_Congo,301.0,144.0,187.0,350.0,2014.0,June,33.0,1002,26.0,23.0,40.0,23.0
2156,Canada,DR_Congo,301.0,144.0,187.0,350.0,2014.0,July,40.0,1002,33.0,26.0,23.0,33.0
2157,Canada,DR_Congo,301.0,144.0,187.0,350.0,2014.0,August,23.0,1002,40.0,33.0,33.0,46.0
2158,Canada,DR_Congo,301.0,144.0,187.0,350.0,2014.0,September,33.0,1002,23.0,40.0,46.0,20.0
2159,Canada,DR_Congo,301.0,144.0,187.0,350.0,2014.0,October,46.0,1002,33.0,23.0,20.0,28.0
2160,Canada,DR_Congo,301.0,144.0,187.0,350.0,2014.0,November,20.0,1002,46.0,33.0,28.0,25.0
2161,Canada,DR_Congo,301.0,144.0,187.0,350.0,2014.0,December,28.0,1002,20.0,46.0,25.0,30.0
2222,Canada,DR_Congo,370.0,121.0,222.0,350.0,2015.0,January,25.0,197,28.0,20.0,30.0,11.0
2223,Canada,DR_Congo,370.0,121.0,222.0,350.0,2015.0,February,30.0,197,25.0,28.0,11.0,19.0
2224,Canada,DR_Congo,370.0,121.0,222.0,350.0,2015.0,March,11.0,197,30.0,25.0,19.0,26.0
2225,Canada,DR_Congo,370.0,121.0,222.0,350.0,2015.0,April,19.0,197,11.0,30.0,26.0,15.0
2226,Canada,DR_Congo,370.0,121.0,222.0,350.0,2015.0,May,26.0,197,19.0,11.0,15.0,38.0
2227,Canada,DR_Congo,370.0,121.0,222.0,350.0,2015.0,June,15.0,197,26.0,19.0,38.0,37.0
2228,Canada,DR_Congo,370.0,121.0,222.0,350.0,2015.0,July,38.0,197,15.0,26.0,37.0,18.0
2229,Canada,DR_Congo,370.0,121.0,222.0,350.0,2015.0,August,37.0,197,38.0,15.0,18.0,21.0
2230,Canada,DR_Congo,370.0,121.0,222.0,350.0,2015.0,September,18.0,197,37.0,38.0,21.0,13.0
2231,Canada,DR_Congo,370.0,121.0,222.0,350.0,2015.0,October,21.0,197,18.0,37.0,13.0,28.0
2232,Canada,DR_Congo,370.0,121.0,222.0,350.0,2015.0,November,13.0,197,21.0,18.0,28.0,22.0
2233,Canada,DR_Congo,370.0,121.0,222.0,350.0,2015.0,December,28.0,197,13.0,21.0,22.0,29.0
2294,Canada,DR_Congo,417.0,162.0,126.0,298.0,2016.0,January,22.0,476,28.0,13.0,29.0,22.0
2295,Canada,DR_Congo,417.0,162.0,126.0,298.0,2016.0,February,29.0,476,22.0,28.0,22.0,27.0
2296,Canada,DR_Congo,417.0,162.0,126.0,298.0,2016.0,March,22.0,476,29.0,22.0,27.0,19.0
2297,Canada,DR_Congo,417.0,162.0,126.0,298.0,2016.0,April,27.0,476,22.0,29.0,19.0,29.0
2298,Canada,DR_Congo,417.0,162.0,126.0,298.0,2016.0,May,19.0,476,27.0,22.0,29.0,39.0
2299,Canada,DR_Congo,417.0,162.0,126.0,298.0,2016.0,June,29.0,476,19.0,27.0,39.0,48.0
2300,Canada,DR_Congo,417.0,162.0,126.0,298.0,2016.0,July,39.0,476,29.0,19.0,48.0,48.0
2301,Canada,DR_Congo,417.0,162.0,126.0,298.0,2016.0,August,48.0,476,39.0,29.0,48.0,43.0
2302,Canada,DR_Congo,417.0,162.0,126.0,298.0,2016.0,September,48.0,476,48.0,39.0,43.0,33.0
2303,Canada,DR_Congo,417.0,162.0,126.0,298.0,2016.0,October,43.0,476,48.0,48.0,33.0,52.0
2304,Canada,DR_Congo,417.0,162.0,126.0,298.0,2016.0,November,33.0,476,43.0,48.0,52.0,56.0
2305,Canada,DR_Congo,417.0,162.0,126.0,298.0,2016.0,December,52.0,476,33.0,43.0,56.0,40.0
2368,Canada,DR_Congo,559.0,136.0,138.0,289.0,2017.0,January,56.0,1933,52.0,33.0,40.0,53.0
2369,Canada,DR_Congo,559.0,136.0,138.0,289.0,2017.0,February,40.0,1933,56.0,52.0,53.0,39.0
2370,Canada,DR_Congo,559.0,136.0,138.0,289.0,2017.0,March,53.0,1933,40.0,56.0,39.0,43.0
2371,Canada,DR_Congo,559.0,136.0,138.0,289.0,2017.0,April,39.0,1933,53.0,40.0,43.0,27.0
2372,Canada,DR_Congo,559.0,136.0,138.0,289.0,2017.0,May,43.0,1933,39.0,53.0,27.0,38.0
2373,Canada,DR_Congo,559.0,136.0,138.0,289.0,2017.0,June,27.0,1933,43.0,39.0,38.0,48.0
2374,Canada,DR_Congo,559.0,136.0,138.0,289.0,2017.0,July,38.0,1933,27.0,43.0,48.0,70.0
2375,Canada,DR_Congo,559.0,136.0,138.0,289.0,2017.0,August,48.0,1933,38.0,27.0,70.0,72.0
2376,Canada,DR_Congo,559.0,136.0,138.0,289.0,2017.0,September,70.0,1933,48.0,38.0,72.0,67.0
2377,Canada,DR_Congo,559.0,136.0,138.0,289.0,2017.0,October,72.0,1933,70.0,48.0,67.0,68.0
