,destination,Origin,applied,accepted,Rejected,decisions,Year,Month,Value,deaths,last_month,two_months_ago,next_month,two_months_later
4999,Canada,Syria,517.0,440.0,35.0,489.0,2013.0,February,11.0,69089,19.0,36.0,44.0,47.0
5000,Canada,Syria,517.0,440.0,35.0,489.0,2013.0,March,44.0,69089,11.0,19.0,47.0,39.0
5001,Canada,Syria,517.0,440.0,35.0,489.0,2013.0,April,47.0,69089,44.0,11.0,39.0,31.0
5002,Canada,Syria,517.0,440.0,35.0,489.0,2013.0,May,39.0,69089,47.0,44.0,31.0,31.0
5003,Canada,Syria,517.0,440.0,35.0,489.0,2013.0,June,31.0,69089,39.0,47.0,31.0,36.0
5004,Canada,Syria,517.0,440.0,35.0,489.0,2013.0,July,31.0,69089,31.0,39.0,36.0,66.0
5005,Canada,Syria,517.0,440.0,35.0,489.0,2013.0,August,36.0,69089,31.0,31.0,66.0,55.0
5006,Canada,Syria,517.0,440.0,35.0,489.0,2013.0,September,66.0,69089,36.0,31.0,55.0,45.0
5007,Canada,Syria,517.0,440.0,35.0,489.0,2013.0,October,55.0,69089,66.0,36.0,45.0,69.0
5008,Canada,Syria,517.0,440.0,35.0,489.0,2013.0,November,45.0,69089,55.0,66.0,69.0,54.0
5009,Canada,Syria,517.0,440.0,35.0,489.0,2013.0,December,69.0,69089,45.0,55.0,54.0,36.0
5082,Canada,Syria,538.0,685.0,35.0,742.0,2014.0,January,54.0,69712,69.0,45.0,36.0,41.0
5083,Canada,Syria,538.0,685.0,35.0,742.0,2014.0,February,36.0,69712,54.0,69.0,41.0,21.0
5084,Canada,Syria,538.0,685.0,35.0,742.0,2014.0,March,41.0,69712,36.0,54.0,21.0,46.0
5085,Canada,Syria,538.0,685.0,35.0,742.0,2014.0,April,21.0,69712,41.0,36.0,46.0,49.0
5086,Canada,Syria,538.0,685.0,35.0,742.0,2014.0,May,46.0,69712,21.0,41.0,49.0,69.0
5087,Canada,Syria,538.0,685.0,35.0,742.0,2014.0,June,49.0,69712,46.0,21.0,69.0,25.0
5088,Canada,Syria,538.0,685.0,35.0,742.0,2014.0,July,69.0,69712,49.0,46.0,25.0,58.0
5089,Canada,Syria,538.0,685.0,35.0,742.0,2014.0,August,25.0,69712,69.0,49.0,58.0,77.0
5090,Canada,Syria,538.0,685.0,35.0,742.0,2014.0,September,58.0,69712,25.0,69.0,77.0,45.0
5091,Canada,Syria,538.0,685.0,35.0,742.0,2014.0,October,77.0,69712,58.0,25.0,45.0,37.0
5092,Canada,Syria,538.0,685.0,35.0,742.0,2014.0,November,45.0,69712,77.0,58.0,37.0,47.0
5093,Canada,Syria,538.0,685.0,35.0,742.0,2014.0,December,37.0,69712,45.0,77.0,47.0,33.0
5166,Canada,Syria,553.0,553.0,21.0,580.0,2015.0,January,47.0,56866,37.0,45.0,33.0,20.0
5167,Canada,Syria,553.0,553.0,21.0,580.0,2015.0,February,33.0,56866,47.0,37.0,20.0,15.0
5168,Canada,Syria,553.0,553.0,21.0,580.0,2015.0,March,20.0,56866,33.0,47.0,15.0,36.0
5169,Canada,Syria,553.0,553.0,21.0,580.0,2015.0,April,15.0,56866,20.0,33.0,36.0,73.0
5170,Canada,Syria,553.0,553.0,21.0,580.0,2015.0,May,36.0,56866,15.0,20.0,73.0,56.0
5171,Canada,Syria,553.0,553.0,21.0,580.0,2015.0,June,73.0,56866,36.0,15.0,56.0,56.0
5172,Canada,Syria,553.0,553.0,21.0,580.0,2015.0,July,56.0,56866,73.0,36.0,56.0,65.0
5173,Canada,Syria,553.0,553.0,21.0,580.0,2015.0,August,56.0,56866,56.0,73.0,65.0,70.0
5174,Canada,Syria,553.0,553.0,21.0,580.0,2015.0,September,65.0,56866,56.0,56.0,70.0,47.0
5175,Canada,Syria,553.0,553.0,21.0,580.0,2015.0,October,70.0,56866,65.0,56.0,47.0,63.0
5176,Canada,Syria,553.0,553.0,21.0,580.0,2015.0,November,47.0,56866,70.0,65.0,63.0,96.0
5177,Canada,Syria,553.0,553.0,21.0,580.0,2015.0,December,63.0,56866,47.0,70.0,96.0,104.0
5249,Canada,Syria,969.0,751.0,25.0,799.0,2016.0,January,96.0,53565,63.0,47.0,104.0,72.0
5250,Canada,Syria,969.0,751.0,25.0,799.0,2016.0,February,104.0,53565,96.0,63.0,72.0,51.0
5251,Canada,Syria,969.0,751.0,25.0,799.0,2016.0,March,72.0,53565,104.0,96.0,51.0,53.0
5252,Canada,Syria,969.0,751.0,25.0,799.0,2016.0,April,51.0,53565,72.0,104.0,53.0,69.0
5253,Canada,Syria,969.0,751.0,25.0,799.0,2016.0,May,53.0,53565,51.0,72.0,69.0,67.0
5254,Canada,Syria,969.0,751.0,25.0,799.0,2016.0,June,69.0,53565,53.0,51.0,67.0,97.0
5255,Canada,Syria,969.0,751.0,25.0,799.0,2016.0,July,67.0,53565,69.0,53.0,97.0,109.0
5256,Canada,Syria,969.0,751.0,25.0,799.0,2016.0,August,97.0,53565,67.0,69.0,109.0,79.0
5257,Canada,Syria,969.0,751.0,25.0,799.0,2016.0,September,109.0,53565,97.0,67.0,79.0,77.0
5258,Canada,Syria,969.0,751.0,25.0,799.0,2016.0,October,79.0,53565,109.0,97.0,77.0,84.0
5259,Canada,Syria,969.0,751.0,25.0,799.0,2016.0,November,77.0,53565,79.0,109.0,84.0,68.0
5260,Canada,Syria,969.0,751.0,25.0,799.0,2016.0,December,84.0,53565,77.0,79.0,68.0,140.0
5332,Canada,Syria,1274.0,343.0,21.0,806.0,2017.0,January,68.0,35654,84.0,77.0,140.0,110.0
5333,Canada,Syria,1274.0,343.0,21.0,806.0,2017.0,February,140.0,35654,68.0,84.0,110.0,76.0
5334,Canada,Syria,1274.0,343.0,21.0,806.0,2017.0,March,110.0,35654,140.0,68.0,76.0,61.0
5335,Canada,Syria,1274.0,343.0,21.0,806.0,2017.0,April,76.0,35654,110.0,140.0,61.0,99.0
5336,Canada,Syria,1274.0,343.0,21.0,806.0,2017.0,May,61.0,35654,76.0,110.0,99.0,129.0
5337,Canada,Syria,1274.0,343.0,21.0,806.0,2017.0,June,99.0,35654,61.0,76.0,129.0,202.0
5338,Canada,Syria,1274.0,343.0,21.0,806.0,2017.0,July,129.0,35654,99.0,61.0,202.0,239.0
5339,Canada,Syria,1274.0,343.0,21.0,806.0,2017.0,August,202.0,35654,129.0,99.0,239.0,187.0
5340,Canada,Syria,1274.0,343.0,21.0,806.0,2017.0,September,239.0,35654,202.0,129.0,187.0,78.0
5341,Canada,Syria,1274.0,343.0,21.0,806.0,2017.0,October,187.0,35654,239.0,202.0,78.0,49.0
