,destination,Origin,applied,accepted,Rejected,decisions,Year,Month,Value,deaths,last_month,two_months_ago,next_month,two_months_later
3873,Germany,Sudan,110.0,6.0,52.0,82.0,2006.0,February,12.0,1223,10.0,16.0,7.0,12.0
3874,Germany,Sudan,110.0,6.0,52.0,82.0,2006.0,March,7.0,1223,12.0,10.0,12.0,18.0
3875,Germany,Sudan,110.0,6.0,52.0,82.0,2006.0,April,12.0,1223,7.0,12.0,18.0,12.0
3876,Germany,Sudan,110.0,6.0,52.0,82.0,2006.0,May,18.0,1223,12.0,7.0,12.0,4.0
3877,Germany,Sudan,110.0,6.0,52.0,82.0,2006.0,June,12.0,1223,18.0,12.0,4.0,5.0
3878,Germany,Sudan,110.0,6.0,52.0,82.0,2006.0,July,4.0,1223,12.0,18.0,5.0,6.0
3879,Germany,Sudan,110.0,6.0,52.0,82.0,2006.0,August,5.0,1223,4.0,12.0,6.0,8.0
3880,Germany,Sudan,110.0,6.0,52.0,82.0,2006.0,September,6.0,1223,5.0,4.0,8.0,16.0
3881,Germany,Sudan,110.0,6.0,52.0,82.0,2006.0,October,8.0,1223,6.0,5.0,16.0,12.0
3882,Germany,Sudan,110.0,6.0,52.0,82.0,2006.0,November,16.0,1223,8.0,6.0,12.0,6.0
3883,Germany,Sudan,110.0,6.0,52.0,82.0,2006.0,December,12.0,1223,16.0,8.0,6.0,11.0
3944,Germany,Sudan,74.0,13.0,37.0,70.0,2007.0,January,6.0,217,12.0,16.0,11.0,14.0
3945,Germany,Sudan,74.0,13.0,37.0,70.0,2007.0,February,11.0,217,6.0,12.0,14.0,12.0
3946,Germany,Sudan,74.0,13.0,37.0,70.0,2007.0,March,14.0,217,11.0,6.0,12.0,12.0
3947,Germany,Sudan,74.0,13.0,37.0,70.0,2007.0,April,12.0,217,14.0,11.0,12.0,6.0
3948,Germany,Sudan,74.0,13.0,37.0,70.0,2007.0,May,12.0,217,12.0,14.0,6.0,12.0
3949,Germany,Sudan,74.0,13.0,37.0,70.0,2007.0,June,6.0,217,12.0,12.0,12.0,9.0
3950,Germany,Sudan,74.0,13.0,37.0,70.0,2007.0,July,12.0,217,6.0,12.0,9.0,12.0
3951,Germany,Sudan,74.0,13.0,37.0,70.0,2007.0,August,9.0,217,12.0,6.0,12.0,9.0
3952,Germany,Sudan,74.0,13.0,37.0,70.0,2007.0,September,12.0,217,9.0,12.0,9.0,13.0
3953,Germany,Sudan,74.0,13.0,37.0,70.0,2007.0,October,9.0,217,12.0,9.0,13.0,4.0
3954,Germany,Sudan,74.0,13.0,37.0,70.0,2007.0,November,13.0,217,9.0,12.0,4.0,10.0
3955,Germany,Sudan,74.0,13.0,37.0,70.0,2007.0,December,4.0,217,13.0,9.0,10.0,14.0
4014,Germany,Sudan,101.0,3.0,15.0,29.0,2008.0,January,10.0,651,4.0,13.0,14.0,11.0
4015,Germany,Sudan,101.0,3.0,15.0,29.0,2008.0,February,14.0,651,10.0,4.0,11.0,9.0
4016,Germany,Sudan,101.0,3.0,15.0,29.0,2008.0,March,11.0,651,14.0,10.0,9.0,6.0
4017,Germany,Sudan,101.0,3.0,15.0,29.0,2008.0,April,9.0,651,11.0,14.0,6.0,8.0
4018,Germany,Sudan,101.0,3.0,15.0,29.0,2008.0,May,6.0,651,9.0,11.0,8.0,13.0
4019,Germany,Sudan,101.0,3.0,15.0,29.0,2008.0,June,8.0,651,6.0,9.0,13.0,9.0
4020,Germany,Sudan,101.0,3.0,15.0,29.0,2008.0,July,13.0,651,8.0,6.0,9.0,9.0
4021,Germany,Sudan,101.0,3.0,15.0,29.0,2008.0,August,9.0,651,13.0,8.0,9.0,15.0
4022,Germany,Sudan,101.0,3.0,15.0,29.0,2008.0,September,9.0,651,9.0,13.0,15.0,14.0
4023,Germany,Sudan,101.0,3.0,15.0,29.0,2008.0,October,15.0,651,9.0,9.0,14.0,6.0
4024,Germany,Sudan,101.0,3.0,15.0,29.0,2008.0,November,14.0,651,15.0,9.0,6.0,3.0
4025,Germany,Sudan,101.0,3.0,15.0,29.0,2008.0,December,6.0,651,14.0,15.0,3.0,5.0
4095,Germany,Sudan,92.0,10.0,13.0,50.0,2009.0,January,3.0,591,6.0,14.0,5.0,2.0
4096,Germany,Sudan,92.0,10.0,13.0,50.0,2009.0,February,5.0,591,3.0,6.0,2.0,5.0
4097,Germany,Sudan,92.0,10.0,13.0,50.0,2009.0,March,2.0,591,5.0,3.0,5.0,3.0
4098,Germany,Sudan,92.0,10.0,13.0,50.0,2009.0,April,5.0,591,2.0,5.0,3.0,7.0
4099,Germany,Sudan,92.0,10.0,13.0,50.0,2009.0,May,3.0,591,5.0,2.0,7.0,15.0
4100,Germany,Sudan,92.0,10.0,13.0,50.0,2009.0,June,7.0,591,3.0,5.0,15.0,12.0
4101,Germany,Sudan,92.0,10.0,13.0,50.0,2009.0,July,15.0,591,7.0,3.0,12.0,7.0
4102,Germany,Sudan,92.0,10.0,13.0,50.0,2009.0,August,12.0,591,15.0,7.0,7.0,3.0
4103,Germany,Sudan,92.0,10.0,13.0,50.0,2009.0,September,7.0,591,12.0,15.0,3.0,10.0
4104,Germany,Sudan,92.0,10.0,13.0,50.0,2009.0,October,3.0,591,7.0,12.0,10.0,9.0
4105,Germany,Sudan,92.0,10.0,13.0,50.0,2009.0,November,10.0,591,3.0,7.0,9.0,5.0
4106,Germany,Sudan,92.0,10.0,13.0,50.0,2009.0,December,9.0,591,10.0,3.0,5.0,5.0
4177,Germany,Sudan,94.0,6.0,10.0,42.0,2010.0,January,5.0,1172,9.0,10.0,5.0,6.0
4178,Germany,Sudan,94.0,6.0,10.0,42.0,2010.0,February,5.0,1172,5.0,9.0,6.0,4.0
4179,Germany,Sudan,94.0,6.0,10.0,42.0,2010.0,March,6.0,1172,5.0,5.0,4.0,1.0
4180,Germany,Sudan,94.0,6.0,10.0,42.0,2010.0,April,4.0,1172,6.0,5.0,1.0,5.0
4181,Germany,Sudan,94.0,6.0,10.0,42.0,2010.0,May,1.0,1172,4.0,6.0,5.0,6.0
4182,Germany,Sudan,94.0,6.0,10.0,42.0,2010.0,June,5.0,1172,1.0,4.0,6.0,8.0
4183,Germany,Sudan,94.0,6.0,10.0,42.0,2010.0,July,6.0,1172,5.0,1.0,8.0,8.0
4184,Germany,Sudan,94.0,6.0,10.0,42.0,2010.0,August,8.0,1172,6.0,5.0,8.0,8.0
4185,Germany,Sudan,94.0,6.0,10.0,42.0,2010.0,September,8.0,1172,8.0,6.0,8.0,12.0
4186,Germany,Sudan,94.0,6.0,10.0,42.0,2010.0,October,8.0,1172,8.0,8.0,12.0,22.0
4187,Germany,Sudan,94.0,6.0,10.0,42.0,2010.0,November,12.0,1172,8.0,8.0,22.0,10.0
4188,Germany,Sudan,94.0,6.0,10.0,42.0,2010.0,December,22.0,1172,12.0,8.0,10.0,5.0
4261,Germany,Sudan,109.0,7.0,34.0,91.0,2011.0,January,10.0,1756,22.0,12.0,5.0,20.0
4262,Germany,Sudan,109.0,7.0,34.0,91.0,2011.0,February,5.0,1756,10.0,22.0,20.0,9.0
4263,Germany,Sudan,109.0,7.0,34.0,91.0,2011.0,March,20.0,1756,5.0,10.0,9.0,8.0
4264,Germany,Sudan,109.0,7.0,34.0,91.0,2011.0,April,9.0,1756,20.0,5.0,8.0,6.0
4265,Germany,Sudan,109.0,7.0,34.0,91.0,2011.0,May,8.0,1756,9.0,20.0,6.0,3.0
4266,Germany,Sudan,109.0,7.0,34.0,91.0,2011.0,June,6.0,1756,8.0,9.0,3.0,7.0
4267,Germany,Sudan,109.0,7.0,34.0,91.0,2011.0,July,3.0,1756,6.0,8.0,7.0,5.0
4268,Germany,Sudan,109.0,7.0,34.0,91.0,2011.0,August,7.0,1756,3.0,6.0,5.0,5.0
4269,Germany,Sudan,109.0,7.0,34.0,91.0,2011.0,September,5.0,1756,7.0,3.0,5.0,12.0
4270,Germany,Sudan,109.0,7.0,34.0,91.0,2011.0,October,5.0,1756,5.0,7.0,12.0,12.0
4271,Germany,Sudan,109.0,7.0,34.0,91.0,2011.0,November,12.0,1756,5.0,5.0,12.0,11.0
4272,Germany,Sudan,109.0,7.0,34.0,91.0,2011.0,December,12.0,1756,12.0,5.0,11.0,9.0
4345,Germany,Sudan,198.0,0.0,48.0,97.0,2012.0,January,11.0,1677,12.0,12.0,9.0,19.0
4346,Germany,Sudan,198.0,0.0,48.0,97.0,2012.0,February,9.0,1677,11.0,12.0,19.0,8.0
4347,Germany,Sudan,198.0,0.0,48.0,97.0,2012.0,March,19.0,1677,9.0,11.0,8.0,15.0
4348,Germany,Sudan,198.0,0.0,48.0,97.0,2012.0,April,8.0,1677,19.0,9.0,15.0,18.0
4349,Germany,Sudan,198.0,0.0,48.0,97.0,2012.0,May,15.0,1677,8.0,19.0,18.0,19.0
4350,Germany,Sudan,198.0,0.0,48.0,97.0,2012.0,June,18.0,1677,15.0,8.0,19.0,18.0
4351,Germany,Sudan,198.0,0.0,48.0,97.0,2012.0,July,19.0,1677,18.0,15.0,18.0,16.0
4352,Germany,Sudan,198.0,0.0,48.0,97.0,2012.0,August,18.0,1677,19.0,18.0,16.0,26.0
4353,Germany,Sudan,198.0,0.0,48.0,97.0,2012.0,September,16.0,1677,18.0,19.0,26.0,16.0
4354,Germany,Sudan,198.0,0.0,48.0,97.0,2012.0,October,26.0,1677,16.0,18.0,16.0,18.0
4355,Germany,Sudan,198.0,0.0,48.0,97.0,2012.0,November,16.0,1677,26.0,16.0,18.0,36.0
4356,Germany,Sudan,198.0,0.0,48.0,97.0,2012.0,December,18.0,1677,16.0,26.0,36.0,18.0
4427,Germany,Sudan,402.0,11.0,63.0,155.0,2013.0,January,36.0,1519,18.0,16.0,18.0,25.0
4428,Germany,Sudan,402.0,11.0,63.0,155.0,2013.0,February,18.0,1519,36.0,18.0,25.0,25.0
4429,Germany,Sudan,402.0,11.0,63.0,155.0,2013.0,March,25.0,1519,18.0,36.0,25.0,25.0
4430,Germany,Sudan,402.0,11.0,63.0,155.0,2013.0,April,25.0,1519,25.0,18.0,25.0,19.0
4431,Germany,Sudan,402.0,11.0,63.0,155.0,2013.0,May,25.0,1519,25.0,25.0,19.0,27.0
4432,Germany,Sudan,402.0,11.0,63.0,155.0,2013.0,June,19.0,1519,25.0,25.0,27.0,34.0
4433,Germany,Sudan,402.0,11.0,63.0,155.0,2013.0,July,27.0,1519,19.0,25.0,34.0,28.0
4434,Germany,Sudan,402.0,11.0,63.0,155.0,2013.0,August,34.0,1519,27.0,19.0,28.0,46.0
4435,Germany,Sudan,402.0,11.0,63.0,155.0,2013.0,September,28.0,1519,34.0,27.0,46.0,71.0
4436,Germany,Sudan,402.0,11.0,63.0,155.0,2013.0,October,46.0,1519,28.0,34.0,71.0,37.0
4437,Germany,Sudan,402.0,11.0,63.0,155.0,2013.0,November,71.0,1519,46.0,28.0,37.0,36.0
4438,Germany,Sudan,402.0,11.0,63.0,155.0,2013.0,December,37.0,1519,71.0,46.0,36.0,23.0
4502,Germany,Sudan,768.0,41.0,36.0,453.0,2014.0,January,36.0,2523,37.0,71.0,23.0,17.0
4503,Germany,Sudan,768.0,41.0,36.0,453.0,2014.0,February,23.0,2523,36.0,37.0,17.0,26.0
4504,Germany,Sudan,768.0,41.0,36.0,453.0,2014.0,March,17.0,2523,23.0,36.0,26.0,74.0
4505,Germany,Sudan,768.0,41.0,36.0,453.0,2014.0,April,26.0,2523,17.0,23.0,74.0,130.0
4506,Germany,Sudan,768.0,41.0,36.0,453.0,2014.0,May,74.0,2523,26.0,17.0,130.0,115.0
4507,Germany,Sudan,768.0,41.0,36.0,453.0,2014.0,June,130.0,2523,74.0,26.0,115.0,115.0
4508,Germany,Sudan,768.0,41.0,36.0,453.0,2014.0,July,115.0,2523,130.0,74.0,115.0,98.0
4509,Germany,Sudan,768.0,41.0,36.0,453.0,2014.0,August,115.0,2523,115.0,130.0,98.0,53.0
4510,Germany,Sudan,768.0,41.0,36.0,453.0,2014.0,September,98.0,2523,115.0,115.0,53.0,45.0
4511,Germany,Sudan,768.0,41.0,36.0,453.0,2014.0,October,53.0,2523,98.0,115.0,45.0,21.0
4512,Germany,Sudan,768.0,41.0,36.0,453.0,2014.0,November,45.0,2523,53.0,98.0,21.0,34.0
4513,Germany,Sudan,768.0,41.0,36.0,453.0,2014.0,December,21.0,2523,45.0,53.0,34.0,33.0
4579,Germany,Sudan,1080.0,57.0,100.0,689.0,2015.0,January,34.0,1757,21.0,45.0,33.0,41.0
4580,Germany,Sudan,1080.0,57.0,100.0,689.0,2015.0,February,33.0,1757,34.0,21.0,41.0,49.0
4581,Germany,Sudan,1080.0,57.0,100.0,689.0,2015.0,March,41.0,1757,33.0,34.0,49.0,35.0
4582,Germany,Sudan,1080.0,57.0,100.0,689.0,2015.0,April,49.0,1757,41.0,33.0,35.0,121.0
4583,Germany,Sudan,1080.0,57.0,100.0,689.0,2015.0,May,35.0,1757,49.0,41.0,121.0,186.0
4584,Germany,Sudan,1080.0,57.0,100.0,689.0,2015.0,June,121.0,1757,35.0,49.0,186.0,179.0
4585,Germany,Sudan,1080.0,57.0,100.0,689.0,2015.0,July,186.0,1757,121.0,35.0,179.0,167.0
4586,Germany,Sudan,1080.0,57.0,100.0,689.0,2015.0,August,179.0,1757,186.0,121.0,167.0,46.0
4587,Germany,Sudan,1080.0,57.0,100.0,689.0,2015.0,September,167.0,1757,179.0,186.0,46.0,73.0
4588,Germany,Sudan,1080.0,57.0,100.0,689.0,2015.0,October,46.0,1757,167.0,179.0,73.0,68.0
4589,Germany,Sudan,1080.0,57.0,100.0,689.0,2015.0,November,73.0,1757,46.0,167.0,68.0,102.0
4590,Germany,Sudan,1080.0,57.0,100.0,689.0,2015.0,December,68.0,1757,73.0,46.0,102.0,83.0
4651,Germany,Sudan,2521.0,165.0,187.0,1006.0,2016.0,January,102.0,2049,68.0,73.0,83.0,136.0
4652,Germany,Sudan,2521.0,165.0,187.0,1006.0,2016.0,February,83.0,2049,102.0,68.0,136.0,149.0
4653,Germany,Sudan,2521.0,165.0,187.0,1006.0,2016.0,March,136.0,2049,83.0,102.0,149.0,143.0
4654,Germany,Sudan,2521.0,165.0,187.0,1006.0,2016.0,April,149.0,2049,136.0,83.0,143.0,298.0
4655,Germany,Sudan,2521.0,165.0,187.0,1006.0,2016.0,May,143.0,2049,149.0,136.0,298.0,278.0
4656,Germany,Sudan,2521.0,165.0,187.0,1006.0,2016.0,June,298.0,2049,143.0,149.0,278.0,479.0
4657,Germany,Sudan,2521.0,165.0,187.0,1006.0,2016.0,July,278.0,2049,298.0,143.0,479.0,280.0
4658,Germany,Sudan,2521.0,165.0,187.0,1006.0,2016.0,August,479.0,2049,278.0,298.0,280.0,226.0
4659,Germany,Sudan,2521.0,165.0,187.0,1006.0,2016.0,September,280.0,2049,479.0,278.0,226.0,161.0
4660,Germany,Sudan,2521.0,165.0,187.0,1006.0,2016.0,October,226.0,2049,280.0,479.0,161.0,109.0
4661,Germany,Sudan,2521.0,165.0,187.0,1006.0,2016.0,November,161.0,2049,226.0,280.0,109.0,67.0
4662,Germany,Sudan,2521.0,165.0,187.0,1006.0,2016.0,December,109.0,2049,161.0,226.0,67.0,57.0
4727,Germany,Sudan,1635.0,703.0,813.0,4063.0,2017.0,January,67.0,593,109.0,161.0,57.0,87.0
4728,Germany,Sudan,1635.0,703.0,813.0,4063.0,2017.0,February,57.0,593,67.0,109.0,87.0,58.0
4729,Germany,Sudan,1635.0,703.0,813.0,4063.0,2017.0,March,87.0,593,57.0,67.0,58.0,88.0
4730,Germany,Sudan,1635.0,703.0,813.0,4063.0,2017.0,April,58.0,593,87.0,57.0,88.0,71.0
4731,Germany,Sudan,1635.0,703.0,813.0,4063.0,2017.0,May,88.0,593,58.0,87.0,71.0,94.0
4732,Germany,Sudan,1635.0,703.0,813.0,4063.0,2017.0,June,71.0,593,88.0,58.0,94.0,243.0
4733,Germany,Sudan,1635.0,703.0,813.0,4063.0,2017.0,July,94.0,593,71.0,88.0,243.0,210.0
4734,Germany,Sudan,1635.0,703.0,813.0,4063.0,2017.0,August,243.0,593,94.0,71.0,210.0,279.0
4735,Germany,Sudan,1635.0,703.0,813.0,4063.0,2017.0,September,210.0,593,243.0,94.0,279.0,142.0
4736,Germany,Sudan,1635.0,703.0,813.0,4063.0,2017.0,October,279.0,593,210.0,243.0,142.0,86.0
